app_id,target,feature,gain,normalized_gain
0,deadline_norm_service_time,state_completed_1,0.01783061772584915,0.004286462461998172
0,deadline_norm_service_time,state_fail_gsm,0.017467118799686432,0.004199077687901741
0,deadline_norm_service_time,state_fail_edge,0.011526568792760372,0.0027709754763111517
0,deadline_norm_service_time,state_sent_gsm,0.01138937659561634,0.0027379946109155344
0,deadline_norm_service_time,state_edge_failure_rate,0.010157783515751362,0.0024419208805228575
0,deadline_norm_service_time,candidate_w_load_1,0.008972389623522758,0.0021569533880980915
0,deadline_norm_service_time,state_mean_service_time_1,0.008447988890111446,0.002030887982323999
0,deadline_norm_service_time,state_failure_rate_0,0.008358517661690712,0.002009379189529997
0,deadline_norm_service_time,state_deadline_norm_service_time_2,0.006618219427764416,0.001591013254759696
0,deadline_norm_service_time,state_deadline_miss_rate_2,0.006416549906134605,0.0015425321057896235
0,deadline_norm_service_time,previous_w_load_0,0.005803199019283056,0.0013950831731196676
0,deadline_norm_service_time,previous_w_load_1,0.004276795778423548,0.0010281373782843378
0,deadline_norm_service_time,candidate_w_load_2,0.004043354652822018,0.0009720183678629024
0,deadline_norm_service_time,previous_threshold_0,0.0038795575965195894,0.0009326417212418318
0,deadline_norm_service_time,candidate_threshold_2,0.0033322458621114492,0.0008010685340072387
0,deadline_norm_service_time,state_rsu_failure_rate,0.0031497760210186243,0.0007572029688138759
0,deadline_norm_service_time,candidate_threshold_0,0.0030979455914348364,0.0007447429859789533
0,deadline_norm_service_time,previous_w_load_2,0.0028955782763659954,0.0006960940881720977
0,deadline_norm_service_time,previous_alpha,0.0028489758260548115,0.0006848909062651449
0,deadline_norm_service_time,candidate_threshold_1,0.0026420941576361656,0.0006351567624801826
0,deadline_norm_service_time,previous_threshold_2,0.002503646072000265,0.0006018739827617064
0,deadline_norm_service_time,state_avg_edge_cpu,0.0024662858340889215,0.0005928926193652978
0,deadline_norm_service_time,previous_threshold_1,0.0024118972942233086,0.0005798176694066733
0,deadline_norm_service_time,state_deadline_norm_service_time_1,0.0016672371421009302,0.0004008021222116357
1,failure_rate,state_failed_1,2.8793680667877197,0.5980294972619867
1,failure_rate,state_failed_2,0.7287341952323914,0.15135423270100987
1,failure_rate,state_failed_0,0.3441171944141388,0.07147131870649613
1,failure_rate,candidate_alpha,0.19058197736740112,0.03958286730580209
1,failure_rate,num_devices,0.0797605961561203,0.016565853379687974
1,failure_rate,state_lag_total_0,0.07603931427001953,0.01579296284124503
1,failure_rate,state_total_0,0.06572303175926208,0.013650325602649945
1,failure_rate,state_lag_total_1,0.05412989482283592,0.0112424924625419
1,failure_rate,state_sent_rsu,0.05100977420806885,0.010594459936180108
1,failure_rate,state_total_1,0.045479875057935715,0.00944592917111088
1,failure_rate,state_deadline_miss_rate_2,0.03586851805448532,0.0074497012268344275
1,failure_rate,previous_alpha,0.031020207330584526,0.006442732767946518
1,failure_rate,state_lag_total_2,0.02896665409207344,0.0060162206366935
1,failure_rate,state_mean_service_time_2,0.02395780198276043,0.0049759085823426735
1,failure_rate,state_sent_edge,0.02338571473956108,0.004857089091918102
1,failure_rate,state_deadline_miss_rate_1,0.020258022472262383,0.004207483973427794
1,failure_rate,state_completed_0,0.01694660075008869,0.003519719220259837
1,failure_rate,state_total_2,0.016328604891896248,0.003391364753650388
1,failure_rate,state_completed_1,0.01552116684615612,0.0032236641480439397
1,failure_rate,state_deadline_norm_service_time_2,0.012413956224918365,0.002578312958962035
1,failure_rate,state_fail_rsu,0.011194978840649128,0.002325137812409294
1,failure_rate,state_completed_2,0.00842591654509306,0.0017500182396115156
1,failure_rate,state_sent_gsm,0.007963737472891808,0.001654026094188482
1,failure_rate,state_fail_edge,0.005815002601593733,0.0012077452419231214
1,failure_rate,state_fail_gsm,0.0033543691970407963,0.0006966847162319709
1,failure_rate,state_failure_rate_2,0.0029248548671603203,0.0006074768647842744
1,failure_rate,candidate_threshold_1,0.0027872351929545403,0.0005788939873369818
1,failure_rate,previous_w_load_2,0.0024525942280888557,0.000509390831318045
1,failure_rate,state_failure_rate_1,0.0024204780347645283,0.0005027204680639497
1,failure_rate,state_deadline_norm_service_time_0,0.0023939376696944237,0.0004972081748065853
1,failure_rate,state_mean_service_time_1,0.0021520250011235476,0.00044696419480435364
1,failure_rate,state_deadline_miss_rate_0,0.0021410954650491476,0.00044469418804861014
1,failure_rate,previous_w_load_1,0.002068708650767803,0.0004296598301100074
1,failure_rate,state_failure_rate_0,0.0019958708435297012,0.00041453180332291344
1,failure_rate,candidate_w_load_0,0.00198267656378448,0.0004117914213016696
1,failure_rate,state_mean_service_time_0,0.0018061595037579536,0.00037512976283450637
1,failure_rate,state_gsm_failure_rate,0.0017551766941323876,0.00036454090329929756
1,failure_rate,candidate_threshold_0,0.0015233514131978154,0.0003163920202825498
1,failure_rate,candidate_w_load_2,0.0012587013188749552,0.0002614255973775389
1,failure_rate,state_rsu_failure_rate,0.0010753193637356162,0.00022333813655449567
1,failure_rate,state_edge_failure_rate,0.0010379813611507416,0.00021558323117363887
1,failure_rate,candidate_threshold_2,0.000984827522188425,0.00020454346034377008
1,failure_rate,previous_w_load_0,0.000971699773799628,0.00020181689653288063
1,failure_rate,state_avg_edge_cpu,0.0009160891058854759,0.00019026685534200027
1,failure_rate,previous_threshold_0,0.0008909196476452053,0.0001850392921723573
1,failure_rate,state_deadline_norm_service_time_1,0.0008493019267916679,0.0001763955119740873
1,failure_rate,previous_threshold_2,0.0007108954014256597,0.00014764920970827328
1,failure_rate,candidate_w_load_1,0.000669532164465636,0.00013905828446684424
1,failure_rate,previous_threshold_1,0.0006246680277399719,0.00012974024088616574
1,deadline_norm_service_time,state_mean_service_time_1,0.701941967010498,0.28396939002652877
1,deadline_norm_service_time,state_deadline_norm_service_time_1,0.46551093459129333,0.18832163107380057
1,deadline_norm_service_time,num_devices,0.3750218152999878,0.15171441677854028
1,deadline_norm_service_time,candidate_alpha,0.16177652776241302,0.06544641019962719
1,deadline_norm_service_time,state_gsm_failure_rate,0.07113476097583771,0.028777442628230048
1,deadline_norm_service_time,state_lag_total_1,0.06590457260608673,0.02666157910833337
1,deadline_norm_service_time,state_sent_edge,0.06006796285510063,0.02430038888363546
1,deadline_norm_service_time,state_total_1,0.05624169483780861,0.02275247887680696
1,deadline_norm_service_time,state_total_2,0.05395152047276497,0.021825992859358014
1,deadline_norm_service_time,state_total_0,0.05030537024140358,0.020350949186510776
1,deadline_norm_service_time,state_sent_gsm,0.04859447851777077,0.019658810944327313
1,deadline_norm_service_time,state_lag_total_2,0.03653097525238991,0.01477854188384812
1,deadline_norm_service_time,state_lag_total_0,0.03035411424934864,0.01227970361266943
1,deadline_norm_service_time,state_completed_0,0.029356244951486588,0.011876017340644824
1,deadline_norm_service_time,state_failed_2,0.0283932164311409,0.011486425843978226
1,deadline_norm_service_time,candidate_w_load_1,0.025605058297514915,0.010358481367492131
1,deadline_norm_service_time,state_fail_gsm,0.02010498009622097,0.008133434390216458
1,deadline_norm_service_time,state_deadline_norm_service_time_2,0.018670853227376938,0.007553260883992396
1,deadline_norm_service_time,state_fail_edge,0.01720346324145794,0.006959630842171256
1,deadline_norm_service_time,state_sent_rsu,0.014520353637635708,0.005874183563934471
1,deadline_norm_service_time,state_edge_failure_rate,0.013006354682147503,0.00526169794532726
