app_id,target,run_id,num_devices,window_id,candidate_count,prediction_min,prediction_max,prediction_range,prediction_std
1,deadline_norm_service_time,iteration_5,1700,24,50,0.6573517918586731,1.4025098085403442,0.7451580166816711,0.1743365079164505
1,deadline_norm_service_time,iteration_5,1300,45,50,0.6308260560035706,1.3432891368865967,0.7124630808830261,0.18950766324996948
1,deadline_norm_service_time,iteration_5,1600,31,50,0.6183607578277588,1.3703135251998901,0.7519527673721313,0.17583899199962616
1,deadline_norm_service_time,iteration_5,1400,29,50,0.5937525033950806,1.3298108577728271,0.7360583543777466,0.20493091642856598
1,deadline_norm_service_time,iteration_5,1500,52,50,0.6053614020347595,1.3573938608169556,0.752032458782196,0.19146917760372162
1,deadline_norm_service_time,iteration_5,1500,37,50,0.6029025912284851,1.3406437635421753,0.7377411723136902,0.20336632430553436
1,deadline_norm_service_time,iteration_5,1800,37,50,0.6731966137886047,1.3478240966796875,0.6746274828910828,0.16894549131393433
1,deadline_norm_service_time,iteration_5,1500,53,50,0.5872868299484253,1.3413389921188354,0.7540521621704102,0.1955166906118393
1,deadline_norm_service_time,iteration_5,1800,6,50,0.67406165599823,1.3907496929168701,0.7166880369186401,0.16719123721122742
1,deadline_norm_service_time,iteration_5,1500,38,50,0.6015086770057678,1.3466334342956543,0.7451247572898865,0.2026081085205078
1,deadline_norm_service_time,iteration_5,1700,51,50,0.6697050929069519,1.3550697565078735,0.6853646636009216,0.16587835550308228
1,deadline_norm_service_time,iteration_5,1700,54,50,0.648615837097168,1.3453574180603027,0.6967415809631348,0.17152805626392365
1,deadline_norm_service_time,iteration_5,1500,40,50,0.6129350662231445,1.2810341119766235,0.668099045753479,0.1783932000398636
1,deadline_norm_service_time,iteration_5,1700,41,50,0.7777029275894165,1.3754801750183105,0.597777247428894,0.13877631723880768
1,deadline_norm_service_time,iteration_5,1400,4,50,0.6001486778259277,1.3214316368103027,0.721282958984375,0.20041045546531677
1,deadline_norm_service_time,iteration_5,1700,3,50,0.6636896133422852,1.362083077430725,0.6983934640884399,0.1691601425409317
1,deadline_norm_service_time,iteration_5,1500,18,50,0.639474093914032,1.3028392791748047,0.6633651852607727,0.17444825172424316
1,deadline_norm_service_time,iteration_5,1500,4,50,0.5852503180503845,1.375974416732788,0.7907240986824036,0.2006876915693283
2,failure_rate,iteration_5,1500,29,50,0.04414832592010498,0.6838082075119019,0.6396598815917969,0.23012489080429077
2,failure_rate,iteration_5,1400,24,50,0.032878097146749496,0.6613113284111023,0.6284332275390625,0.2275678664445877
2,failure_rate,iteration_5,1500,55,50,0.04620206728577614,0.6440674662590027,0.5978654026985168,0.2178061157464981
2,failure_rate,iteration_5,1300,33,50,0.0,0.6474285125732422,0.6474285125732422,0.24743340909481049
2,failure_rate,iteration_5,1600,41,50,0.08057759702205658,0.6658849120140076,0.5853073000907898,0.20228606462478638
2,failure_rate,iteration_5,1800,49,50,0.18119864165782928,0.716250479221344,0.5350518226623535,0.17394208908081055
2,failure_rate,iteration_5,1700,35,50,0.1564507782459259,0.7281972765922546,0.5717464685440063,0.1830025017261505
2,failure_rate,iteration_5,1400,11,50,0.028654014691710472,0.6433587074279785,0.6147046685218811,0.23839104175567627
2,failure_rate,iteration_5,1400,25,50,0.028211619704961777,0.660320520401001,0.6321089267730713,0.24124154448509216
2,failure_rate,iteration_5,1700,29,50,0.14804023504257202,0.6897734999656677,0.5417332649230957,0.1753225028514862
2,failure_rate,iteration_5,1600,44,50,0.08463850617408752,0.6564150452613831,0.5717765092849731,0.19661752879619598
2,failure_rate,iteration_5,1500,28,50,0.014628554694354534,0.6560729146003723,0.6414443850517273,0.2382303923368454
2,failure_rate,iteration_5,1400,20,50,0.02360760048031807,0.6629591584205627,0.6393515467643738,0.2367645651102066
2,failure_rate,iteration_5,1700,43,50,0.15399441123008728,0.6985048651695251,0.5445104837417603,0.17836743593215942
2,failure_rate,iteration_5,1300,22,50,0.020120292901992798,0.6127243041992188,0.5926040410995483,0.22649744153022766
2,failure_rate,iteration_5,1600,53,50,0.0808066576719284,0.6618675589561462,0.5810608863830566,0.20232471823692322
2,failure_rate,iteration_5,1800,28,50,0.1813700795173645,0.7051650881767273,0.5237950086593628,0.17173375189304352
2,failure_rate,iteration_5,1700,42,50,0.16644535958766937,0.6966386437416077,0.5301932692527771,0.17397478222846985
2,failure_rate,iteration_5,1700,20,50,0.13589318096637726,0.6856282949447632,0.5497351288795471,0.17433734238147736
2,failure_rate,iteration_5,1500,13,50,0.03315280005335808,0.6640527844429016,0.630899965763092,0.23535791039466858
2,failure_rate,iteration_5,1600,26,50,0.11825429648160934,0.7023060321807861,0.5840517282485962,0.19310034811496735
2,failure_rate,iteration_5,1300,14,50,0.01876724697649479,0.6481609344482422,0.6293936967849731,0.24446992576122284
2,failure_rate,iteration_5,1400,7,50,0.029541421681642532,0.6556286215782166,0.6260871887207031,0.23910316824913025
2,failure_rate,iteration_5,1400,5,50,0.025661302730441093,0.6313169598579407,0.6056556701660156,0.22848059237003326
2,failure_rate,iteration_5,1500,35,50,0.030038030818104744,0.67730712890625,0.647269070148468,0.22931037843227386
2,failure_rate,iteration_5,1500,10,50,0.04048196226358414,0.672863245010376,0.63238126039505,0.23758678138256073
2,failure_rate,iteration_5,1800,6,50,0.21048280596733093,0.7230560183525085,0.5125732421875,0.16575509309768677
2,failure_rate,iteration_5,1400,53,50,0.04058696702122688,0.6806841492652893,0.6400972008705139,0.23199281096458435
2,failure_rate,iteration_5,1700,15,50,0.15091724693775177,0.7004767060279846,0.549559473991394,0.173695370554924
2,failure_rate,iteration_5,1800,21,50,0.17804117500782013,0.7047057747840881,0.5266646146774292,0.1713334023952484
2,deadline_norm_service_time,iteration_5,1500,29,50,0.6765803694725037,1.3670024871826172,0.6904221177101135,0.23136702179908752
2,deadline_norm_service_time,iteration_5,1400,24,50,0.6815090179443359,1.383493423461914,0.7019844055175781,0.2375810742378235
2,deadline_norm_service_time,iteration_5,1500,55,50,0.6882764101028442,1.3838555812835693,0.6955791711807251,0.23335221409797668
2,deadline_norm_service_time,iteration_5,1300,33,50,0.7031009793281555,1.4228659868240356,0.7197650074958801,0.24613066017627716
2,deadline_norm_service_time,iteration_5,1600,41,50,0.6627019047737122,1.3809751272201538,0.7182732224464417,0.23506347835063934
2,deadline_norm_service_time,iteration_5,1800,49,50,0.6967191696166992,1.3620129823684692,0.66529381275177,0.21920901536941528
2,deadline_norm_service_time,iteration_5,1700,35,50,0.7644984126091003,1.3858615159988403,0.62136310338974,0.20522934198379517
2,deadline_norm_service_time,iteration_5,1400,11,50,0.6649121046066284,1.4062327146530151,0.7413206100463867,0.25913137197494507
2,deadline_norm_service_time,iteration_5,1400,25,50,0.6431623697280884,1.4062941074371338,0.7631317377090454,0.26383528113365173
2,deadline_norm_service_time,iteration_5,1700,29,50,0.783169686794281,1.3543132543563843,0.5711435675621033,0.18284548819065094
2,deadline_norm_service_time,iteration_5,1600,44,50,0.6688995957374573,1.3917196989059448,0.7228201031684875,0.23357883095741272
