60.00,38887,29043,9348,38887,29043,9348,0.0000,0.00,0.00,0.00
120.00,38887,29043,9348,0,0,0,1.5500,0.00,0.00,0.00
180.00,38887,29043,9348,0,0,0,1.4000,0.00,0.00,0.00
240.00,38887,29043,9348,0,0,0,2.5750,0.00,0.00,0.00
300.00,38887,29043,9348,0,0,0,1.9000,0.00,0.00,0.00
360.00,38887,29043,9348,0,0,0,1.6500,0.00,0.00,0.00
420.00,38887,29043,9348,0,0,0,1.4750,0.00,0.00,0.00
480.00,38887,29043,9348,0,0,0,2.0750,0.00,0.00,0.00
540.00,38887,29043,9348,0,0,0,1.8250,0.00,0.00,0.00
600.00,38887,29043,9348,0,0,0,2.2250,0.00,0.00,0.00
660.00,38887,29043,9348,0,0,0,5.1500,0.00,0.00,0.00
720.00,38887,29043,9348,0,0,0,7.8500,0.00,0.00,0.00
780.00,38887,29043,9348,0,0,0,6.7500,0.00,0.00,0.00
840.00,38887,29043,9348,0,0,0,7.0500,0.00,0.00,0.00
900.00,38887,29043,9348,0,0,0,5.2000,0.00,0.00,0.00
960.00,38887,29043,9348,0,0,0,6.3500,0.00,0.00,0.00
1020.00,38887,29043,9348,0,0,0,5.0500,0.00,0.00,0.00
1080.00,38887,29043,9348,0,0,0,4.1250,0.00,0.00,0.00
1140.00,38887,29043,9348,0,0,0,6.9500,0.00,0.00,0.00
1200.00,38887,29043,9348,0,0,0,4.3000,0.00,0.00,0.00
1260.00,38887,29043,9348,0,0,0,8.7250,0.00,0.00,0.00
1320.00,38887,29043,9348,0,0,0,7.4000,0.00,0.00,0.00
1380.00,38887,29043,9348,0,0,0,4.6000,0.00,0.00,0.00
1440.00,38887,29043,9348,0,0,0,8.6500,0.00,0.00,0.00
1500.00,38887,29043,9348,0,0,0,5.8000,0.00,0.00,0.00
1560.00,38887,29043,9348,0,0,0,0.9000,0.00,0.00,0.00
1620.00,38887,29043,9348,0,0,0,2.6500,0.00,0.00,0.00
1680.00,38887,29043,9348,0,0,0,1.4000,0.00,0.00,0.00
1740.00,38887,29043,9348,0,0,0,1.2500,0.00,0.00,0.00
1800.00,38887,29043,9348,0,0,0,1.7500,0.00,0.00,0.00
1860.00,38887,29043,9348,0,0,0,2.6500,0.00,0.00,0.00
1920.00,38887,29043,9348,0,0,0,1.8250,0.00,0.00,0.00
1980.00,38887,29043,9348,0,0,0,3.3250,0.00,0.00,0.00
2040.00,38887,29043,9348,0,0,0,1.6500,0.00,0.00,0.00
2100.00,38887,29043,9348,0,0,0,3.0750,0.00,0.00,0.00
2160.00,38887,29043,9348,0,0,0,4.1500,0.00,0.00,0.00
2220.00,38887,29043,9348,0,0,0,3.3250,0.00,0.00,0.00
2280.00,38887,29043,9348,0,0,0,1.8000,0.00,0.00,0.00
2340.00,38887,29043,9348,0,0,0,3.0000,0.00,0.00,0.00
2400.00,38887,29043,9348,0,0,0,2.7500,0.00,0.00,0.00
