run_key,run_id,simulation_seed,num_devices,timestamp,reset,window,arm_count,eta,qos_threshold,performance_cost,reward,weighted_failure_rate,weighted_deadline_norm_service_time,triggered,previous_arm,selected_arm,selected_probability,switched,reconfiguration_count,step_churn,total_churn,app_weight_0,app_weight_1,app_weight_2,selected_alpha,selected_w_load_0,selected_w_load_1,selected_w_load_2,selected_threshold_0,selected_threshold_1,selected_threshold_2
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,70.0,True,1,5,0.1,0.2,0.13241635147342326,0.8675836485265768,0.08546751749985783,0.6993528295680878,False,0,0,0.27838182019764623,False,0,0.0,0.0,0.5212665703336056,0.3552176917760885,0.12351573789030597,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,130.0,False,2,5,0.1,0.2,0.16117430249657447,0.8388256975034255,0.11062606990053758,0.7254788027105679,False,0,0,0.34272355774294255,False,0,0.0,0.0,0.517523297695958,0.35549711280086904,0.12697958950317306,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,190.0,False,3,5,0.1,0.2,0.15030112639311416,0.8496988736068858,0.10729375978042888,0.7061789807737346,False,0,0,0.4005305212078802,False,0,0.0,0.0,0.5210876482499277,0.3522129013595603,0.126699450390512,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,250.0,False,4,5,0.1,0.2,0.1869239854572678,0.8130760145427323,0.14045226577021408,0.7377433997149526,False,0,0,0.45010280600969965,False,0,0.0,0.0,0.5198150207808933,0.35620207223555583,0.1239829069835509,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,310.0,False,5,5,0.1,0.2,0.22096332765463106,0.779036672345369,0.15813151945219395,0.7871141778536948,True,0,0,0.4932065162957486,False,0,0.0,0.0,0.5170543083049576,0.35337911929358806,0.1295665724014544,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,370.0,False,6,5,0.1,0.2,0.17614188905252764,0.8238581109474723,0.12843333380576374,0.7318911592793053,False,0,0,0.53490950871915,False,0,0.0,0.0,0.5207795930065922,0.35706506162224133,0.12215534537116653,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,430.0,False,7,5,0.1,0.2,0.19154662314843662,0.8084533768515634,0.13737008016694233,0.7528074228155782,False,0,0,0.5722418970398176,False,0,0.0,0.0,0.5221053854644745,0.35403474118398887,0.12385987335153663,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,490.0,False,8,5,0.1,0.2,0.1903134609637266,0.8096865390362734,0.12520257459570813,0.7685925991737268,False,0,0,0.6064699373214887,False,0,0.0,0.0,0.5172833777983993,0.3626029462939334,0.12011367590766732,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,550.0,False,9,5,0.1,0.2,0.2019113906357578,0.7980886093642422,0.1526037843995485,0.7528227716907779,True,0,2,0.09065021181488166,True,1,0.19325396825396826,0.19325396825396826,0.5178315873833648,0.3589787623790715,0.12318965023756369,0.5,0.8,0.7,0.4,25.0,80.0,95.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,610.0,False,10,5,0.1,0.2,0.38555081342313224,0.6144491865768678,0.3174734424798536,0.9132293053386923,True,2,0,0.5859022434781076,True,2,0.19325396825396826,0.3865079365079365,0.5199146924894806,0.3558130151593752,0.12427229235114416,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,670.0,False,11,5,0.1,0.2,0.1763655279904326,0.8236344720095674,0.1299458475178376,0.7300866767218196,False,0,0,0.6195470880315134,False,2,0.0,0.3865079365079365,0.5173508863098332,0.3593163577573763,0.12333275593279058,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,730.0,False,12,5,0.1,0.2,0.19927410387127162,0.8007258961287284,0.14805919586095215,0.7538379100871638,False,0,0,0.6495063542999953,False,2,0.0,0.3865079365079365,0.5263795191143401,0.3545522689269446,0.11906821195871534,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,790.0,False,13,5,0.1,0.2,0.21047333737843904,0.7895266626215609,0.13934407316288355,0.7922359779175933,True,0,0,0.67665200764262,False,2,0.0,0.3865079365079365,0.5196335842231169,0.3543964058579847,0.12597000991889842,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,850.0,False,14,5,0.1,0.2,0.20231144988328953,0.7976885501167105,0.1382837329421389,0.7755517120969257,True,0,0,0.701890295270565,False,2,0.0,0.3865079365079365,0.5120018643672803,0.362852481938942,0.12514565369377767,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,910.0,False,15,5,0.1,0.2,0.1952822152044909,0.8047177847955092,0.12614107926816462,0.7783028728592192,False,0,0,0.7253119288369071,False,2,0.0,0.3865079365079365,0.526266744321491,0.3469423412929528,0.1267909143855562,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,970.0,False,16,5,0.1,0.2,0.1996847694609491,0.8003152305390508,0.14886495718816162,0.7535302775074826,False,0,0,0.7467411421019762,False,2,0.0,0.3865079365079365,0.5233074994301344,0.35320264417597447,0.12348985639389104,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1030.0,False,17,5,0.1,0.2,0.20405344161015784,0.7959465583898422,0.15652447195394226,0.7516483812842546,True,0,2,0.09259633072181728,True,3,0.19325396825396826,0.5797619047619048,0.5235045179000343,0.35394029509321745,0.12255518700674825,0.5,0.8,0.7,0.4,25.0,80.0,95.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1090.0,False,18,5,0.1,0.2,0.3554623953060265,0.6445376046939735,0.31625743108145066,0.8476180481292487,True,2,0,0.7010678535530475,True,4,0.19325396825396826,0.773015873015873,0.5167353094727072,0.35558907129183825,0.12767561923545448,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1150.0,False,19,5,0.1,0.2,0.18857652279934756,0.8114234772006524,0.14587470454626228,0.733181882888589,False,0,0,0.7247464389042478,False,4,0.0,0.773015873015873,0.514694110920526,0.3599199542595769,0.12538593481989707,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1210.0,False,20,5,0.1,0.2,0.17498201950832928,0.8250179804916707,0.12526191776554743,0.7341255096753859,False,0,0,0.7468655737198377,False,4,0.0,0.773015873015873,0.5231024044776972,0.3490776172254269,0.12781997829687589,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1270.0,False,21,5,0.1,0.2,0.19394706089826674,0.8060529391017333,0.14467282902043158,0.7470562070140947,False,0,0,0.7667212660158833,False,4,0.0,0.773015873015873,0.5199194012665516,0.3565342544617156,0.12354634427173287,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1330.0,False,22,5,0.1,0.2,0.17756456563435524,0.8224354343656448,0.13252552933862785,0.7288422902323881,False,0,0,0.7853559287016485,False,4,0.0,0.773015873015873,0.5233304423243712,0.3504481063891298,0.12622145128649898,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1390.0,False,23,5,0.1,0.2,0.2100652530341978,0.7899347469658022,0.16875637878049332,0.7464798510157257,True,0,0,0.8018248374701427,False,4,0.0,0.773015873015873,0.5204414203213449,0.35445136943221456,0.12510721024644061,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1450.0,False,24,5,0.1,0.2,0.1766795405264872,0.8233204594735128,0.11749576709986244,0.749771779556207,False,0,0,0.8176370669494318,False,4,0.0,0.773015873015873,0.524145101663586,0.3541474121996303,0.12170748613678374,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1510.0,False,25,5,0.1,0.2,0.18629810505402833,0.8137018949459717,0.11868678300266752,0.7695230260218471,False,0,0,0.8320097796643625,False,4,0.0,0.773015873015873,0.523798413439104,0.3556929538030798,0.12050863275781615,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1570.0,False,26,5,0.1,0.2,0.19685726930913544,0.8031427306908645,0.14742754469150576,0.7493818075187282,False,0,0,0.8450729865624849,False,4,0.0,0.773015873015873,0.5254634927901122,0.35025177386129547,0.12428473334859236,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1630.0,False,27,5,0.1,0.2,0.19353080706181175,0.8064691929381882,0.13528052195902646,0.7604420963370394,False,0,0,0.8571601585969012,False,4,0.0,0.773015873015873,0.5176587533621798,0.35715121038475034,0.12519003625306982,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1690.0,False,28,5,0.1,0.2,0.18913723107624153,0.8108627689237584,0.1299787785653936,0.7586735657981639,False,0,0,0.8683558924479599,False,4,0.0,0.773015873015873,0.520321443024802,0.35694050991501414,0.12273804706018385,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1750.0,False,29,5,0.1,0.2,0.1890378626658457,0.8109621373341542,0.14278614893229688,0.7389250310376044,False,0,0,0.8786694403188374,False,4,0.0,0.773015873015873,0.5185677926885701,0.35753123553910227,0.12390097177232763,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1810.0,False,30,5,0.1,0.2,0.1891784883543294,0.8108215116456706,0.1402821468124605,0.7430578717559136,False,0,0,0.8881685173365509,False,4,0.0,0.773015873015873,0.519600397265876,0.35596190921306303,0.12443769352106093,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1870.0,False,31,5,0.1,0.2,0.2017881980586697,0.7982118019413302,0.154088385676251,0.7502831675855248,True,0,0,0.8967885251384776,False,4,0.0,0.773015873015873,0.5255984423319208,0.35156339480013743,0.12283816286794182,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1930.0,False,32,5,0.1,0.2,0.19925477170979705,0.800745228290203,0.14945087851241498,0.7516728458273683,False,0,0,0.9047652262600498,False,4,0.0,0.773015873015873,0.516099035220272,0.35725909566430314,0.12664186911542485,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,1990.0,False,33,5,0.1,0.2,0.2016677305165988,0.7983322694834012,0.1449370002327443,0.7639649760042649,True,0,4,0.01264598398260265,True,5,0.4801587301587302,1.2531746031746032,0.5238150155691385,0.3511129050859186,0.1250720793449429,0.2,0.1,0.2,0.3,50.0,35.0,45.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2050.0,False,34,5,0.1,0.2,0.5621216411716947,0.4378783588283053,0.5500658101446722,0.9545384372322615,True,4,0,0.6558323897881113,True,6,0.4801587301587302,1.7333333333333334,0.5175458847974143,0.3569779522105506,0.1254761629920351,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2110.0,False,35,5,0.1,0.2,0.19838653594023636,0.8016134640597636,0.1390771873451111,0.7655414761439193,False,0,0,0.6828726331598796,False,6,0.0,1.7333333333333334,0.5206659344470779,0.35429793629689577,0.12503612925602636,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2170.0,False,36,5,0.1,0.2,0.17288017079749807,0.8271198292025019,0.13464420961462445,0.715108724375151,False,0,0,0.7085038028309194,False,6,0.0,1.7333333333333334,0.5191062365089552,0.3552301499329094,0.12566361355813546,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2230.0,False,37,5,0.1,0.2,0.17689174678531627,0.8231082532146837,0.12073748454075088,0.745305370809715,False,0,0,0.7319039593922859,False,6,0.0,1.7333333333333334,0.5256372863559471,0.3516887359272006,0.12267397771685236,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2290.0,False,38,5,0.1,0.2,0.16719511014553284,0.8328048898544671,0.1172308256450704,0.7289094277057568,False,0,0,0.7536342804630454,False,6,0.0,1.7333333333333334,0.5245276477725775,0.35159184145143585,0.1238805107759866,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2350.0,False,39,5,0.1,0.2,0.17015063164129146,0.8298493683587085,0.12124388429185007,0.7294181990765053,False,0,0,0.7735039237744185,False,6,0.0,1.7333333333333334,0.5239303425210472,0.3504209433744666,0.12564871410448622,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2410.0,False,40,5,0.1,0.2,0.2175956053018952,0.7824043946981047,0.14570052048837426,0.7985148935680185,True,0,0,0.790733724089819,False,6,0.0,1.7333333333333334,0.5183056497499856,0.35421575952640955,0.12747859072360482,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2470.0,False,41,5,0.1,0.2,0.2033084212728292,0.7966915787271708,0.15199949855584716,0.7568765114272005,True,0,4,0.1627260576717623,True,7,0.4801587301587302,2.2134920634920636,0.5142591083692236,0.3614247468280759,0.1243161448027005,0.2,0.1,0.2,0.3,50.0,35.0,45.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2530.0,False,42,5,0.1,0.2,0.5656225798828147,0.4343774201171853,0.548086020122969,0.9654066744947917,True,4,0,0.7686488852774371,True,8,0.4801587301587302,2.693650793650794,0.5210322282011225,0.35335300584389284,0.12561476595498466,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2590.0,False,43,5,0.1,0.2,0.20664064966132312,0.7933593503386769,0.15239455599412235,0.7637458410368961,True,0,0,0.7864927203222891,False,8,0.0,2.693650793650794,0.5153275435670328,0.35463277161097373,0.13003968482199343,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2650.0,False,44,5,0.1,0.2,0.21209026551164703,0.787909734488353,0.14007441651554267,0.7947480432546735,True,0,0,0.8028325361475648,False,8,0.0,2.693650793650794,0.5213012271359111,0.34956008335262795,0.12913868951146099,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2710.0,False,45,5,0.1,0.2,0.17895899019911313,0.8210410098008869,0.11613050246046112,0.7569642708167372,False,0,0,0.8185212416386867,False,8,0.0,2.693650793650794,0.517819102999597,0.3579365536300305,0.1242443433703725,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2770.0,False,46,5,0.1,0.2,0.2099270295960218,0.7900729704039782,0.14228083623176707,0.7865337304702336,True,0,4,0.14663332803935636,True,9,0.4801587301587302,3.173809523809524,0.5262606874890944,0.3550863723608445,0.11865294015006107,0.2,0.1,0.2,0.3,50.0,35.0,45.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2830.0,False,47,5,0.1,0.2,0.5517563353285427,0.44824366467145726,0.5474714374319396,0.9352523402248767,True,4,4,0.189146730500905,False,9,0.0,3.173809523809524,0.5180860805860806,0.35805860805860806,0.12385531135531136,0.2,0.1,0.2,0.3,50.0,35.0,45.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2890.0,False,48,5,0.1,0.2,0.5747846047724159,0.4252153952275841,0.5593222047747795,0.9688196948943799,True,4,0,0.7549548032079173,True,10,0.4801587301587302,3.6539682539682543,0.5163574647392755,0.35606016269678703,0.1275823725639375,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,2950.0,False,49,5,0.1,0.2,0.21519356233068823,0.7848064376693118,0.14927872510378787,0.78767373885904,True,0,0,0.7736731509335575,False,10,0.0,3.6539682539682543,0.5144379511859746,0.3576830525953936,0.12787899621863183,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,3010.0,False,50,5,0.1,0.2,0.18633608040989702,0.813663919590103,0.1341835542224523,0.745982268692089,False,0,0,0.7915573281616101,False,10,0.0,3.6539682539682543,0.5219594594594594,0.35245806150978565,0.1255824790307549,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_7|seed=20260835|devices=1500,iteration_7,20260835,1500,3070.0,False,51,5,0.1,0.2,0.19230731382260602,0.807692686177394,0.14328170611310873,0.745500380804614,False,0,0,0.8078929339956722,False,10,0.0,3.6539682539682543,0.51832882545894,0.3544915693157622,0.1271796052252978,0.6,0.5,0.7,0.4,85.0,80.0,90.0
