run_key,run_id,simulation_seed,num_devices,timestamp,reset,window,arm_count,eta,qos_threshold,performance_cost,reward,weighted_failure_rate,weighted_deadline_norm_service_time,triggered,previous_arm,selected_arm,selected_probability,switched,reconfiguration_count,step_churn,total_churn,app_weight_0,app_weight_1,app_weight_2,selected_alpha,selected_w_load_0,selected_w_load_1,selected_w_load_2,selected_threshold_0,selected_threshold_1,selected_threshold_2
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,70.0,True,1,5,0.1,0.2,0.16804995326021288,0.8319500467397871,0.0009259330978285426,0.9081410898405234,False,0,0,0.2748168559989143,False,0,0.0,0.0,0.5116696588868941,0.3779174147217235,0.11041292639138241,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,130.0,False,2,5,0.1,0.2,0.17023019330001354,0.8297698066999865,0.0008285585889225931,0.9131781435035332,False,0,0,0.3388588338835396,False,0,0.0,0.0,0.5145348837209303,0.37790697674418605,0.10755813953488372,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,190.0,False,3,5,0.1,0.2,0.1652527050218012,0.8347472949781988,0.00042078857790980005,0.9026391441500433,False,0,0,0.3960279675779401,False,0,0.0,0.0,0.5445004198152813,0.3438287153652393,0.11167086481947942,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,250.0,False,4,5,0.1,0.2,0.1674419629114042,0.8325580370885958,0.0,0.9081894851741051,False,0,0,0.4472431074913558,False,0,0.0,0.0,0.5279166666666667,0.3725,0.09958333333333333,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,310.0,False,5,5,0.1,0.2,0.1698110388806854,0.8301889611193146,0.001208636722166478,0.9116588473445759,False,0,0,0.49345229130910384,False,0,0.0,0.0,0.5269995939910678,0.365814047909054,0.1071863580998782,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,370.0,False,6,5,0.1,0.2,0.1662474453215793,0.8337525546784207,0.00041742137942858,0.9048747141385113,False,0,0,0.5356322002550361,False,0,0.0,0.0,0.5253807106598984,0.37986463620981387,0.09475465313028765,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,430.0,False,7,5,0.1,0.2,0.1663113633378816,0.8336886366621183,0.0021239979842656827,0.9024162381590516,False,0,0,0.5740553836796201,False,0,0.0,0.0,0.5462648556876061,0.34592529711375214,0.10780984719864177,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,490.0,False,8,5,0.1,0.2,0.16804482506110227,0.8319551749388977,0.0004193937562525611,0.9089018457370639,False,0,0,0.609055190886745,False,0,0.0,0.0,0.5190615835777126,0.38374528697109345,0.09719312945119397,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,550.0,False,9,5,0.1,0.2,0.16384080298791276,0.8361591970120872,0.0008187208420472042,0.8988666597238002,False,0,0,0.6412124510295687,False,0,0.0,0.0,0.5448639870077142,0.3471376370280146,0.10799837596427121,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_1|seed=20260829|devices=200,iteration_1,20260829,200,610.0,False,10,5,0.1,0.2,0.1668850344164732,0.8331149655835268,0.0004021334556577515,0.9063276429862349,False,0,0,0.6705245520985347,False,0,0.0,0.0,0.5352396294804672,0.3576318968989126,0.10712847362062022,0.6,0.5,0.7,0.4,85.0,80.0,90.0
