run_key,run_id,simulation_seed,num_devices,timestamp,reset,window,arm_count,eta,qos_threshold,performance_cost,reward,weighted_failure_rate,weighted_deadline_norm_service_time,triggered,previous_arm,selected_arm,selected_probability,switched,reconfiguration_count,step_churn,total_churn,app_weight_0,app_weight_1,app_weight_2,selected_alpha,selected_w_load_0,selected_w_load_1,selected_w_load_2,selected_threshold_0,selected_threshold_1,selected_threshold_2
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,70.0,True,1,5,0.1,0.2,0.07057858549706372,0.9294214145029362,0.002322311346825842,0.6874589971061354,False,0,0,0.2846353238270685,False,0,0.0,0.0,0.5537085864954717,0.33440330161641635,0.11188811188811189,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,130.0,False,2,5,0.1,0.2,0.05945342149235552,0.9405465785076444,0.002379364594183367,0.6624268398936651,False,0,0,0.3563722978111138,False,0,0.0,0.0,0.5510605276771857,0.3348163476461459,0.1141231246766684,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,190.0,False,3,5,0.1,0.2,0.06927470547881882,0.9307252945211811,0.0023156854833452658,0.6845454999111606,False,0,0,0.41824599426521764,False,0,0.0,0.0,0.5543638275499474,0.33175604626708727,0.1138801261829653,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,250.0,False,4,5,0.1,0.2,0.07148399922785174,0.9285160007721482,0.0030303552377207504,0.6884096806458905,False,0,0,0.4730323056728632,False,0,0.0,0.0,0.5566086865951463,0.33340277054473494,0.10998854286011873,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,310.0,False,5,5,0.1,0.2,0.07636589680502394,0.9236341031949761,0.0015868569338086445,0.7015567311248897,False,0,0,0.5218068037823628,False,0,0.0,0.0,0.5496134702954569,0.34088742984221115,0.10949909986233189,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,370.0,False,6,5,0.1,0.2,0.07362385667592934,0.9263761433240707,0.0032732277124340246,0.692837457034716,False,0,0,0.5658195511961797,False,0,0.0,0.0,0.5512318917204188,0.3359416305382257,0.11282647774135561,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,430.0,False,7,5,0.1,0.2,0.07207981182383233,0.9279201881761676,0.0036520918788756273,0.6887977486708577,False,0,0,0.60558965441775,False,0,0.0,0.0,0.5374163879598662,0.348871237458194,0.11371237458193979,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,490.0,False,8,5,0.1,0.2,0.06881131604300314,0.9311886839569968,0.0030313271462225765,0.6824154287076828,False,0,0,0.6416600167216597,False,0,0.0,0.0,0.5561709687532658,0.3309645731006375,0.11286445814609677,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,550.0,False,9,5,0.1,0.2,0.06846901330340917,0.9315309866965908,0.0026200732576400344,0.6822748924541786,False,0,0,0.6743116718075127,False,0,0.0,0.0,0.5535770399078245,0.33581229705666704,0.11061066303550854,0.6,0.5,0.7,0.4,85.0,80.0,90.0
iteration_2|seed=20260830|devices=800,iteration_2,20260830,800,610.0,False,10,5,0.1,0.2,0.07079252430457109,0.9292074756954289,0.002334601751676668,0.6879199595227479,False,0,0,0.7038194109198287,False,0,0.0,0.0,0.5531621392190152,0.33775466893039047,0.10908319185059423,0.6,0.5,0.7,0.4,85.0,80.0,90.0
