run_id,policy,num_devices,window_id,window_start,window_end,app_id,state_total_0,state_total_1,state_total_2,state_lag_total_0,state_lag_total_1,state_lag_total_2,state_completed_0,state_completed_1,state_completed_2,state_failed_0,state_failed_1,state_failed_2,state_failure_rate_0,state_failure_rate_1,state_failure_rate_2,state_mean_service_time_0,state_mean_service_time_1,state_mean_service_time_2,state_deadline_norm_service_time_0,state_deadline_norm_service_time_1,state_deadline_norm_service_time_2,state_deadline_miss_rate_0,state_deadline_miss_rate_1,state_deadline_miss_rate_2,state_avg_edge_cpu,state_max_edge_cpu,state_sent_edge,state_sent_rsu,state_sent_gsm,state_fail_edge,state_fail_rsu,state_fail_gsm,state_edge_failure_rate,state_rsu_failure_rate,state_gsm_failure_rate,previous_alpha,previous_w_load_0,previous_w_load_1,previous_w_load_2,previous_threshold_0,previous_threshold_1,previous_threshold_2,candidate_alpha,candidate_w_load_0,candidate_w_load_1,candidate_w_load_2,candidate_threshold_0,candidate_threshold_1,candidate_threshold_2,target_generated,target_completed,target_failed,target_finalized,target_failure_rate,target_mean_service_time,target_deadline,target_deadline_norm_service_time,target_deadline_misses,target_deadline_miss_rate,completion_fraction,is_complete
iteration_1,SCOPE_DATA_COLLECTION,900,39,2410.0,2470.0,0,4535,4205,1273,4439,4214,1240,4428,4083,1220,116,115,50,0.0255281690140845,0.0273939971414959,0.0393700787401574,0.3310538013223342,0.7132792989533591,1.220571878722713,0.6621076026446684,0.7132792989533591,0.8137145858151422,0.245483288166215,0.4298310066127847,0.4614754098360655,100.0,100.0,4470,2163,3380,34,2,245,0.0076062639821029,0.0009246417013407304,0.0724852071005917,0.4,0.3,0.4,0.6000000000000001,35.0,70.0,70.0,0.5,0.2,0.4,0.5,35.0,80.0,60.0,4483,4469,14,4483,0.003122908766451,0.2967787156423723,0.5,0.5935574312847447,989,0.2213023047661669,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,39,2410.0,2470.0,1,4535,4205,1273,4439,4214,1240,4428,4083,1220,116,115,50,0.0255281690140845,0.0273939971414959,0.0393700787401574,0.3310538013223342,0.7132792989533591,1.220571878722713,0.6621076026446684,0.7132792989533591,0.8137145858151422,0.245483288166215,0.4298310066127847,0.4614754098360655,100.0,100.0,4470,2163,3380,34,2,245,0.0076062639821029,0.0009246417013407304,0.0724852071005917,0.4,0.3,0.4,0.6000000000000001,35.0,70.0,70.0,0.5,0.2,0.4,0.5,35.0,80.0,60.0,4227,4205,22,4227,0.0052046368582919,0.6815221182033848,1.0,0.6815221182033848,1760,0.4185493460166468,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,39,2410.0,2470.0,2,4535,4205,1273,4439,4214,1240,4428,4083,1220,116,115,50,0.0255281690140845,0.0273939971414959,0.0393700787401574,0.3310538013223342,0.7132792989533591,1.220571878722713,0.6621076026446684,0.7132792989533591,0.8137145858151422,0.245483288166215,0.4298310066127847,0.4614754098360655,100.0,100.0,4470,2163,3380,34,2,245,0.0076062639821029,0.0009246417013407304,0.0724852071005917,0.4,0.3,0.4,0.6000000000000001,35.0,70.0,70.0,0.5,0.2,0.4,0.5,35.0,80.0,60.0,1236,1221,15,1236,0.012135922330097,1.1776500163349983,1.5,0.7851000108899989,548,0.4488124488124488,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,40,2470.0,2530.0,0,4483,4227,1236,4535,4205,1273,4464,4206,1226,14,22,15,0.0031263957123715,0.0052034058656575,0.0120870265914585,0.297179478865595,0.6804731880164617,1.1793651196467727,0.59435895773119,0.6804731880164617,0.7862434130978485,0.2217741935483871,0.4182120779838326,0.4494290375203915,95.0,100.0,4609,2627,2710,33,2,16,0.0071599045346062,0.0007613247049866769,0.0059040590405904,0.5,0.2,0.4,0.5,35.0,80.0,60.0,0.15,0.4,0.2,0.7000000000000001,25.0,65.0,85.0,4564,3358,1206,4564,0.2642418930762489,0.4253837668345205,0.5,0.850767533669041,1238,0.368671828469327,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,40,2470.0,2530.0,1,4483,4227,1236,4535,4205,1273,4464,4206,1226,14,22,15,0.0031263957123715,0.0052034058656575,0.0120870265914585,0.297179478865595,0.6804731880164617,1.1793651196467727,0.59435895773119,0.6804731880164617,0.7862434130978485,0.2217741935483871,0.4182120779838326,0.4494290375203915,95.0,100.0,4609,2627,2710,33,2,16,0.0071599045346062,0.0007613247049866769,0.0059040590405904,0.5,0.2,0.4,0.5,35.0,80.0,60.0,0.15,0.4,0.2,0.7000000000000001,25.0,65.0,85.0,4183,3001,1182,4183,0.2825723165192446,0.8608928631519946,1.0,0.8608928631519946,1652,0.550483172275908,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,40,2470.0,2530.0,2,4483,4227,1236,4535,4205,1273,4464,4206,1226,14,22,15,0.0031263957123715,0.0052034058656575,0.0120870265914585,0.297179478865595,0.6804731880164617,1.1793651196467727,0.59435895773119,0.6804731880164617,0.7862434130978485,0.2217741935483871,0.4182120779838326,0.4494290375203915,95.0,100.0,4609,2627,2710,33,2,16,0.0071599045346062,0.0007613247049866769,0.0059040590405904,0.5,0.2,0.4,0.5,35.0,80.0,60.0,0.15,0.4,0.2,0.7000000000000001,25.0,65.0,85.0,1268,926,342,1268,0.2697160883280757,1.5541471323038545,1.5,1.0360980882025694,574,0.6198704103671706,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,41,2530.0,2590.0,0,4564,4183,1268,4483,4227,1236,3366,3017,920,1206,1181,342,0.2637795275590551,0.2813244402096236,0.2709984152139461,0.4249035589294804,0.8597280255552195,1.5317513192013383,0.8498071178589608,0.8597280255552195,1.0211675461342256,0.3680926916221034,0.5512098110706,0.616304347826087,95.0,100.0,4438,871,4706,21,1,2707,0.0047318611987381,0.0011481056257175,0.5752231194220144,0.15,0.4,0.2,0.7000000000000001,25.0,65.0,85.0,0.25,0.4,0.2,0.8,25.0,65.0,75.0,4592,3938,654,4592,0.1424216027874564,0.3921341581034149,0.5,0.7842683162068298,1318,0.334687658710005,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,41,2530.0,2590.0,1,4564,4183,1268,4483,4227,1236,3366,3017,920,1206,1181,342,0.2637795275590551,0.2813244402096236,0.2709984152139461,0.4249035589294804,0.8597280255552195,1.5317513192013383,0.8498071178589608,0.8597280255552195,1.0211675461342256,0.3680926916221034,0.5512098110706,0.616304347826087,95.0,100.0,4438,871,4706,21,1,2707,0.0047318611987381,0.0011481056257175,0.5752231194220144,0.15,0.4,0.2,0.7000000000000001,25.0,65.0,85.0,0.25,0.4,0.2,0.8,25.0,65.0,75.0,4176,3544,632,4176,0.1513409961685823,0.7961506848195137,1.0,0.7961506848195137,1730,0.4881489841986456,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,41,2530.0,2590.0,2,4564,4183,1268,4483,4227,1236,3366,3017,920,1206,1181,342,0.2637795275590551,0.2813244402096236,0.2709984152139461,0.4249035589294804,0.8597280255552195,1.5317513192013383,0.8498071178589608,0.8597280255552195,1.0211675461342256,0.3680926916221034,0.5512098110706,0.616304347826087,95.0,100.0,4438,871,4706,21,1,2707,0.0047318611987381,0.0011481056257175,0.5752231194220144,0.15,0.4,0.2,0.7000000000000001,25.0,65.0,85.0,0.25,0.4,0.2,0.8,25.0,65.0,75.0,1357,1094,263,1357,0.1938098747236551,1.372705732948779,1.5,0.915137155299186,581,0.5310786106032906,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,42,2590.0,2650.0,0,4592,4176,1357,4564,4183,1268,3912,3513,1094,654,632,263,0.1432325886990801,0.1524728588661037,0.1938098747236551,0.3855258009955493,0.7927043170327909,1.3865919394820765,0.7710516019910986,0.7927043170327909,0.9243946263213844,0.3330777096114519,0.4884713919726729,0.5319926873857403,97.5,100.0,4463,1373,4289,36,1,1512,0.0080663231010531,0.0007283321194464676,0.3525297272091396,0.25,0.4,0.2,0.8,25.0,65.0,75.0,0.65,0.9,0.4,0.6000000000000001,35.0,35.0,75.0,4609,4604,5,4609,0.0010848340203948,0.3048363234543295,0.5,0.609672646908659,1187,0.2578192875760208,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,42,2590.0,2650.0,1,4592,4176,1357,4564,4183,1268,3912,3513,1094,654,632,263,0.1432325886990801,0.1524728588661037,0.1938098747236551,0.3855258009955493,0.7927043170327909,1.3865919394820765,0.7710516019910986,0.7927043170327909,0.9243946263213844,0.3330777096114519,0.4884713919726729,0.5319926873857403,97.5,100.0,4463,1373,4289,36,1,1512,0.0080663231010531,0.0007283321194464676,0.3525297272091396,0.25,0.4,0.2,0.8,25.0,65.0,75.0,0.65,0.9,0.4,0.6000000000000001,35.0,35.0,75.0,4296,4284,12,4296,0.0027932960893854,0.664918354333237,1.0,0.664918354333237,1706,0.3982259570494864,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,42,2590.0,2650.0,2,4592,4176,1357,4564,4183,1268,3912,3513,1094,654,632,263,0.1432325886990801,0.1524728588661037,0.1938098747236551,0.3855258009955493,0.7927043170327909,1.3865919394820765,0.7710516019910986,0.7927043170327909,0.9243946263213844,0.3330777096114519,0.4884713919726729,0.5319926873857403,97.5,100.0,4463,1373,4289,36,1,1512,0.0080663231010531,0.0007283321194464676,0.3525297272091396,0.25,0.4,0.2,0.8,25.0,65.0,75.0,0.65,0.9,0.4,0.6000000000000001,35.0,35.0,75.0,1318,1296,22,1318,0.0166919575113808,1.1464350590803445,1.5,0.7642900393868962,560,0.4320987654320987,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,43,2650.0,2710.0,0,4609,4296,1318,4592,4176,1357,4624,4299,1296,5,13,22,0.0010801468999783,0.0030148423005565,0.0166919575113808,0.3106669607086089,0.6698527913713175,1.153003564605395,0.6213339214172178,0.6698527913713175,0.7686690430702635,0.259515570934256,0.3986973714817399,0.4344135802469135,100.0,100.0,4476,3789,1958,36,4,0,0.0080428954423592,0.0010556875164951,0.0,0.65,0.9,0.4,0.6000000000000001,35.0,35.0,75.0,0.75,0.9,0.5,0.6000000000000001,25.0,25.0,65.0,4547,4540,7,4547,0.0015394765779634,0.3110722076473687,0.5,0.6221444152947374,1222,0.2691629955947137,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,43,2650.0,2710.0,1,4609,4296,1318,4592,4176,1357,4624,4299,1296,5,13,22,0.0010801468999783,0.0030148423005565,0.0166919575113808,0.3106669607086089,0.6698527913713175,1.153003564605395,0.6213339214172178,0.6698527913713175,0.7686690430702635,0.259515570934256,0.3986973714817399,0.4344135802469135,100.0,100.0,4476,3789,1958,36,4,0,0.0080428954423592,0.0010556875164951,0.0,0.65,0.9,0.4,0.6000000000000001,35.0,35.0,75.0,0.75,0.9,0.5,0.6000000000000001,25.0,25.0,65.0,4249,4224,25,4249,0.0058837373499646,0.6744142034244196,1.0,0.6744142034244196,1702,0.4029356060606061,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,43,2650.0,2710.0,2,4609,4296,1318,4592,4176,1357,4624,4299,1296,5,13,22,0.0010801468999783,0.0030148423005565,0.0166919575113808,0.3106669607086089,0.6698527913713175,1.153003564605395,0.6213339214172178,0.6698527913713175,0.7686690430702635,0.259515570934256,0.3986973714817399,0.4344135802469135,100.0,100.0,4476,3789,1958,36,4,0,0.0080428954423592,0.0010556875164951,0.0,0.65,0.9,0.4,0.6000000000000001,35.0,35.0,75.0,0.75,0.9,0.5,0.6000000000000001,25.0,25.0,65.0,1315,1291,24,1315,0.0182509505703422,1.196831800507328,1.5,0.7978878670048853,589,0.4562354763749032,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,44,2710.0,2770.0,0,4547,4249,1315,4609,4296,1318,4535,4219,1294,7,25,24,0.0015411712901805,0.0058906691800188,0.0182094081942336,0.3107192063721066,0.674100171229514,1.1920335990105315,0.6214384127442133,0.674100171229514,0.794689066007021,0.2692392502756339,0.403176108082484,0.4544049459041731,100.0,100.0,4455,4307,1349,49,7,0,0.0109988776655443,0.0016252612026932,0.0,0.75,0.9,0.5,0.6000000000000001,25.0,25.0,65.0,0.75,0.8,0.5,0.6000000000000001,35.0,25.0,65.0,4495,4484,11,4495,0.0024471635150166,0.3086445520181902,0.5,0.6172891040363805,1226,0.2734165923282783,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,44,2710.0,2770.0,1,4547,4249,1315,4609,4296,1318,4535,4219,1294,7,25,24,0.0015411712901805,0.0058906691800188,0.0182094081942336,0.3107192063721066,0.674100171229514,1.1920335990105315,0.6214384127442133,0.674100171229514,0.794689066007021,0.2692392502756339,0.403176108082484,0.4544049459041731,100.0,100.0,4455,4307,1349,49,7,0,0.0109988776655443,0.0016252612026932,0.0,0.75,0.9,0.5,0.6000000000000001,25.0,25.0,65.0,0.75,0.8,0.5,0.6000000000000001,35.0,25.0,65.0,4202,4187,15,4202,0.0035697287006187,0.6555075174032633,1.0,0.6555075174032633,1642,0.3921662288034392,1.0,1
