#auto generated file!
6.0;0.022155118652968785;0.022155118652968785;0.022155118652968785
7.5;0.022155118652968785;0.022155118652968785;0.022155118652968785
9.0;0.022155118652968785;0.022155118652968785;0.022155118652968785
10.5;0.022155118652968785;0.022155118652968785;0.022155118652968785
12.0;0.014827018121911038;0.022155118652968785;0.014827018121911038
13.5;0.031462585034013606;0.03418803418803419;0.03326935380678182
15.0;0.01652892561983471;0.025573192239858905;0.0173841059602649
16.5;0.014827018121911038;0.01824212271973466;0.031462585034013606
18.0;0.03602058319039451;0.01824212271973466;0.025088028169014082
19.5;0.03250478011472275;0.03481624758220503;0.031462585034013606
21.0;0.036941580756013746;0.014827018121911038;0.023809523809523808
22.5;0.036941580756013746;0.03512773722627738;0.024378585086042064
24.0;0.0161839863713799;0.03512773722627738;0.03418803418803419
25.5;0.023642732049036778;0.027531083481349913;0.015731292517006803
27.0;0.0378657487091222;0.017699115044247787;0.03282828282828283
28.5;0.029017857142857144;0.036941580756013746;0.024254473161033796
30.0;0.01652892561983471;0.018010291595197254;0.02516881522406384
31.5;0.0173841059602649;0.025573192239858905;0.0351027397260274
33.0;0.026060070671378093;0.015280135823429542;0.025088028169014082
34.5;0.014827018121911038;0.026548672566371685;0.017373380447585393
36.0;0.01652892561983471;0.025573192239858905;0.016638225255972697
37.5;0.01824212271973466;0.027531083481349913;0.03602058319039451
39.0;0.03564899451553931;0.03564899451553931;0.01824212271973466
40.5;0.014827018121911038;0.024378585086042064;0.018876611418047883
42.0;0.018086080586080584;0.017094017094017096;0.026060070671378093
43.5;0.017094017094017096;0.02268431001890359;0.01824212271973466
45.0;0.026548672566371685;0.014827018121911038;0.036941580756013746
46.5;0.01824212271973466;0.036941580756013746;0.03602058319039451
48.0;0.0173841059602649;0.033276450511945395;0.0175513698630137
49.5;0.014827018121911038;0.033276450511945395;0.03602058319039451
51.0;0.018470790378006873;0.023809523809523808;0.02966804979253112
52.5;0.01652892561983471;0.027531083481349913;0.0370850622406639
54.0;0.024464831804281346;0.01567656765676568;0.01652892561983471
55.5;0.01824212271973466;0.030560271646859084;0.02587800369685767
57.0;0.030560271646859084;0.030560271646859084;0.014827018121911038
58.5;0.0173841059602649;0.036941580756013746;0.0378657487091222
60.0;0.0378657487091222;0.028865979381443297;0.0173841059602649
61.5;0.030560271646859084;0.017094017094017096;0.01567656765676568
63.0;0.01824212271973466;0.03409090909090909;0.01652892561983471
64.5;0.033276450511945395;0.036941580756013746;0.014827018121911038
66.0;0.01824212271973466;0.0392156862745098;0.01824212271973466
67.5;0.018010291595197254;0.0351027397260274;0.0323679727427598
69.0;0.0173841059602649;0.03669724770642202;0.016638225255972697
70.5;0.0161839863713799;0.018683274021352312;0.0173841059602649
72.0;0.015731292517006803;0.01652892561983471;0.017045454545454544
73.5;0.01824212271973466;0.027531083481349913;0.01672535211267606
75.0;0.01567656765676568;0.01652892561983471;0.02495201535508637
76.5;0.018010291595197254;0.019345238095238096;0.017699115044247787
78.0;0.0173841059602649;0.018354055654233276;0.016638225255972697
79.5;0.02516881522406384;0.0161839863713799;0.0189328743545611
81.0;0.018010291595197254;0.0161839863713799;0.03125
82.5;0.018010291595197254;0.014827018121911038;0.03418803418803419
84.0;0.014827018121911038;0.0323679727427598;0.018683274021352312
85.5;0.014827018121911038;0.0323679727427598;0.027811860940695293
87.0;0.0173841059602649;0.018010291595197254;0.026548672566371685
88.5;0.01652892561983471;0.036941580756013746;0.022964015151515152
90.0;0.01652892561983471;0.01652892561983471;0.024093511450381678
91.5;0.025573192239858905;0.0175513698630137;0.01652892561983471
93.0;0.01652892561983471;0.01652892561983471;0.01756386861313869
94.5;0.018612132352941176;0.027531083481349913;0.01567656765676568
96.0;0.014827018121911038;0.017094017094017096;0.026548672566371685
97.5;0.015731292517006803;0.014827018121911038;0.01652892561983471
99.0;0.017045454545454544;0.01834862385321101;0.01834862385321101
100.5;0.01567656765676568;0.017094017094017096;0.01652892561983471
102.0;0.01567656765676568;0.024114774114774116;0.023765996343692867
103.5;0.01567656765676568;0.026548672566371685;0.031135531135531136
105.0;0.014827018121911038;0.01652892561983471;0.03250478011472275
106.5;0.03418803418803419;0.0323679727427598;0.0173841059602649
108.0;0.01567656765676568;0.0161839863713799;0.01567656765676568
109.5;0.018470790378006873;0.031462585034013606;0.023765996343692867
111.0;0.0230722525804493;0.0173841059602649;0.031462585034013606
112.5;0.036941580756013746;0.017094017094017096;0.0323679727427598
114.0;0.01567656765676568;0.0161839863713799;0.01824212271973466
115.5;0.015731292517006803;0.02623456790123457;0.025088028169014082
117.0;0.0173841059602649;0.01672535211267606;0.024122807017543862
118.5;0.024122807017543862;0.0161839863713799;0.025088028169014082
120.0;0.024122807017543862;0.024464831804281346;0.03512773722627738
121.5;0.0175513698630137;0.018026004728132386;0.02516881522406384
123.0;0.01567656765676568;0.0175513698630137;0.037753222836095765
124.5;0.0173841059602649;0.03442728442728442;0.030993042378241617
126.0;0.014827018121911038;0.0173841059602649;0.017699115044247787
127.5;0.0170487948265726;0.01567656765676568;0.01652892561983471
129.0;0.02703900709219858;0.038817005545286505;0.027551020408163263
130.5;0.018354055654233276;0.025088028169014082;0.024464831804281346
132.0;0.018010291595197254;0.025088028169014082;0.029628537735849055
133.5;0.026060070671378093;0.014827018121911038;0.03646288209606987
135.0;0.024378585086042064;0.014827018121911038;0.0173841059602649
136.5;0.0175513698630137;0.01652892561983471;0.032886334610472544
138.0;0.031462585034013606;0.01824212271973466;0.03879026955950033
139.5;0.01824212271973466;0.01824212271973466;0.03418803418803419
141.0;0.01824212271973466;0.01652892561983471;0.036941580756013746
142.5;0.03828413284132841;0.036941580756013746;0.030560271646859084
144.0;0.03828413284132841;0.018470790378006873;0.0350922131147541
145.5;0.03828413284132841;0.0173841059602649;0.0175513698630137
147.0;0.01567656765676568;0.03476482617586912;0.041250831669993354
148.5;0.01567656765676568;0.02587800369685767;0.040013227513227514
150.0;0.01567656765676568;0.0173841059602649;0.041250831669993354
151.5;0.01567656765676568;0.030560271646859084;0.03669724770642202
153.0;0.01567656765676568;0.01824212271973466;0.03512773722627738
154.5;0.014827018121911038;0.027531083481349913;0.03306159420289855
156.0;0.014827018121911038;0.0285204991087344;0.02703900709219858
157.5;0.0378657487091222;0.014827018121911038;0.027531083481349913
