variant,policy,run_id,iteration,simulation_seed,timestamp,num_devices,lambda,w_failure,w_service,candidate_count,optimizer_time_ms,previous_alpha,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,reconfigured,stability_violation,unconstrained_reconfiguration_cost,unconstrained_performance_cost,app_weight_0,previous_w_load_0,previous_threshold_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,previous_w_load_1,previous_threshold_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,previous_w_load_2,previous_threshold_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
SCOPE,RT_OPT_ML,iteration_2,2,20260830,70.0,1800,0.2,0.5,0.5,2537,122.57762499211822,0.6,0.7,0.10413109587007724,0.7205157591991348,0.15454470417975807,0.14444444444444443,0.15252465223269535,True,0.15,50,True,True,False,0.1706349206349206,0.14511363955143736,0.5335175519394125,0.5,85.0,0.4,70.0,0.1128312423825264,0.7228353023529053,0.3523692559615188,0.7,80.0,0.8,65.0,0.09019367396831512,0.7142646312713623,0.11411319209906867,0.4,90.0,0.2,90.0,0.10649224370718002,0.728973925113678
SCOPE,RT_OPT_ML,iteration_2,2,20260830,130.0,1800,0.2,0.5,0.5,2536,203.30133399693295,0.7,0.7,0.16173659454406636,0.7677900596156909,0.21479628380096183,0.0,0.17183702704076947,True,0.15,32,False,False,False,0.0,0.21479628380096183,0.534443141852286,0.4,70.0,0.4,70.0,0.15699131786823273,0.792271077632904,0.3522626025791325,0.8,65.0,0.8,65.0,0.16222120821475983,0.7455822229385376,0.11329425556858148,0.2,90.0,0.2,90.0,0.18261469900608063,0.7213559150695801
SCOPE,RT_OPT_ML,iteration_2,2,20260830,190.0,1800,0.2,0.5,0.5,2536,110.5144589964766,0.7,0.7,0.1607817872271895,0.7869194415240215,0.22267848692962067,0.0,0.17814278954369656,True,0.15,32,False,False,False,0.0,0.22267848692962067,0.5307036348911438,0.4,70.0,0.4,70.0,0.14969998598098755,0.8215562701225281,0.3551522080891811,0.8,65.0,0.8,65.0,0.16742964088916779,0.7597138285636902,0.1141441570196751,0.2,90.0,0.2,90.0,0.1916213184595108,0.7105269432067871
SCOPE,RT_OPT_ML,iteration_2,2,20260830,250.0,1800,0.2,0.5,0.5,2536,443.28804200631566,0.7,0.7,0.16989425146475237,0.7956636813051182,0.23277416260736122,0.0,0.18621933008588898,True,0.15,32,False,False,False,0.0,0.23277416260736122,0.5335896113637429,0.4,70.0,0.4,70.0,0.16171693801879883,0.8155437707901001,0.35296048005250574,0.8,65.0,0.8,65.0,0.17339831590652466,0.7867314219474792,0.11344990858375134,0.2,90.0,0.2,90.0,0.19745296239852905,0.7299512028694153
SCOPE,RT_OPT_ML,iteration_2,2,20260830,310.0,1800,0.2,0.5,0.5,2536,293.40183299791533,0.7,0.7,0.14208778857822613,0.7739939830866187,0.20420323567285179,0.0,0.16336258853828145,True,0.15,32,False,False,False,0.0,0.20420323567285179,0.5287219901253323,0.4,70.0,0.4,70.0,0.1283637136220932,0.8025979399681091,0.35729206228636534,0.8,65.0,0.8,65.0,0.15142951905727386,0.752092182636261,0.11398594758830231,0.2,90.0,0.2,90.0,0.17646478116512299,0.709966778755188
SCOPE,RT_OPT_ML,iteration_2,2,20260830,370.0,1800,0.2,0.5,0.5,2536,378.0417919915635,0.7,0.7,0.15018153956722471,0.7904303892336159,0.2170368406930398,0.0,0.17362947255443184,True,0.15,32,False,False,False,0.0,0.2170368406930398,0.5324435609825359,0.4,70.0,0.4,70.0,0.14534099400043488,0.8166532516479492,0.3521226749964504,0.8,65.0,0.8,65.0,0.14711911976337433,0.7640138268470764,0.11543376402101377,0.2,90.0,0.2,90.0,0.18185047805309296,0.750058114528656
SCOPE,RT_OPT_ML,iteration_2,2,20260830,430.0,1800,0.2,0.5,0.5,2536,103.53704199951608,0.7,0.7,0.1580503763532189,0.7871534040898569,0.22092564995360442,0.0,0.17674051996288354,True,0.15,32,False,False,False,0.0,0.22092564995360442,0.5269896356047461,0.4,70.0,0.4,70.0,0.14803960919380188,0.8100072145462036,0.359939970923416,0.8,65.0,0.8,65.0,0.16234515607357025,0.7671012282371521,0.11307039347183792,0.2,90.0,0.2,90.0,0.19103609025478363,0.7444707751274109
SCOPE,RT_OPT_ML,iteration_2,2,20260830,490.0,1800,0.2,0.5,0.5,2536,111.28466599620879,0.7,0.7,0.15494104289248256,0.7914463720049054,0.22072610420044192,0.0,0.17658088336035355,True,0.15,32,False,False,False,0.0,0.22072610420044192,0.5304253410753906,0.4,70.0,0.4,70.0,0.14632678031921387,0.8159432411193848,0.350280885615824,0.8,65.0,0.8,65.0,0.15879221260547638,0.7705251574516296,0.11929377330878535,0.2,90.0,0.2,90.0,0.1819351762533188,0.7439547181129456
SCOPE,RT_OPT_ML,iteration_2,2,20260830,550.0,1800,0.2,0.5,0.5,2536,101.83366700948682,0.7,0.7,0.16457648694554464,0.7920449873026497,0.22754454890290007,0.0,0.18203563912232007,True,0.15,32,False,False,False,0.0,0.22754454890290007,0.5363456836561971,0.4,70.0,0.4,70.0,0.15737494826316833,0.8198177814483643,0.3513259356780139,0.8,65.0,0.8,65.0,0.16753773391246796,0.7656915187835693,0.11232838066578898,0.2,90.0,0.2,90.0,0.18970060348510742,0.7418603301048279
SCOPE,RT_OPT_ML,iteration_2,2,20260830,610.0,1800,0.2,0.5,0.5,2536,99.73354199610185,0.7,0.7,0.1528982802170896,0.7695179687062285,0.20955742919097542,0.0,0.16764594335278035,True,0.15,32,False,False,False,0.0,0.20955742919097542,0.5357629267834499,0.4,70.0,0.4,70.0,0.14609940350055695,0.800284206867218,0.3490348940966515,0.8,65.0,0.8,65.0,0.15344688296318054,0.7383883595466614,0.11520217911989857,0.2,90.0,0.2,90.0,0.18285521864891052,0.7207507491111755
