variant,policy,run_id,iteration,simulation_seed,timestamp,num_devices,lambda,w_failure,w_service,candidate_count,optimizer_time_ms,previous_alpha,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,reconfigured,stability_violation,unconstrained_reconfiguration_cost,unconstrained_performance_cost,app_weight_0,previous_w_load_0,previous_threshold_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,previous_w_load_1,previous_threshold_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,previous_w_load_2,previous_threshold_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,70.0,1800,0.0,0.5,0.5,2537,141.29625000350643,0.6,0.7,0.03916006447476506,0.6538825775935889,0.0806512814664426,0.3325396825396825,0.0806512814664426,False,0.15,2537,False,True,True,0.3325396825396825,0.0806512814664426,0.5163699334379566,0.5,85.0,0.5,70.0,0.04266596585512161,0.6538774967193604,0.3538070241896207,0.7,80.0,0.1,30.0,0.02922157756984234,0.6367990970611572,0.12982304237242276,0.4,90.0,0.4,45.0,0.05230075493454933,0.7004604339599609
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,130.0,1800,0.0,0.5,0.5,2536,110.01933300576638,0.7,0.7,0.11137886547624325,0.6824812775201567,0.14250992040237676,0.21666666666666665,0.14250992040237676,False,0.15,2536,False,True,True,0.21666666666666665,0.14250992040237676,0.5191137083028975,0.5,70.0,0.3,60.0,0.10593216866254807,0.715187668800354,0.3477964450937424,0.1,30.0,0.1,95.0,0.10863391309976578,0.6363661289215088,0.13308984660336012,0.4,45.0,0.4,25.0,0.13979680836200714,0.6754209995269775
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,190.0,1800,0.0,0.5,0.5,2536,100.21104100451339,0.7,0.7,0.11971836479974012,0.6735867804242559,0.14421342560345954,0.0,0.14421342560345954,False,0.15,2536,False,False,False,0.0,0.14421342560345954,0.5159799390303864,0.3,60.0,0.3,60.0,0.11166419833898544,0.6991059184074402,0.351755334841184,0.1,95.0,0.1,95.0,0.11812660098075867,0.6326414942741394,0.13226472612842954,0.4,25.0,0.4,25.0,0.15537185966968536,0.6829268336296082
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,250.0,1800,0.0,0.5,0.5,2536,101.40654200222343,0.7,0.7,0.1106933282886623,0.7065621358395952,0.1527834917990047,0.21666666666666665,0.1527834917990047,False,0.15,2536,False,True,True,0.21666666666666665,0.1527834917990047,0.5163970480426177,0.3,60.0,0.5,70.0,0.10367673635482788,0.7651416659355164,0.3515468452177313,0.1,95.0,0.1,30.0,0.1153634563088417,0.6342372894287109,0.13205610673965104,0.4,25.0,0.4,45.0,0.12569890916347504,0.6700267195701599
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,310.0,1800,0.0,0.5,0.5,2536,100.60170799260959,0.7,0.7,0.12980778359089307,0.7211351044332224,0.17227939021789607,0.21666666666666665,0.17227939021789607,False,0.15,2536,False,True,True,0.21666666666666665,0.17227939021789607,0.5181474387309071,0.5,70.0,0.3,60.0,0.1254556030035019,0.7719292044639587,0.35381366337606207,0.1,30.0,0.1,95.0,0.12825803458690643,0.6589860320091248,0.1280388978930308,0.4,45.0,0.4,25.0,0.1517026424407959,0.6873200535774231
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,370.0,1800,0.0,0.5,0.5,2536,175.99591700127348,0.7,0.7,0.12039428562600082,0.7154209150823762,0.16333038711440168,0.3261904761904762,0.16333038711440168,False,0.15,2536,False,True,True,0.3261904761904762,0.16333038711440168,0.517343711992216,0.3,60.0,0.7,20.0,0.10924800485372543,0.7671800255775452,0.35227438579421066,0.1,95.0,0.1,20.0,0.1267436444759369,0.6479575634002686,0.13038190221357335,0.4,25.0,0.6,25.0,0.14746661484241486,0.692322313785553
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,430.0,1800,0.0,0.5,0.5,2536,109.20558300858829,0.7,0.7,0.11234184272149374,0.703399475292139,0.15249387586849594,0.28214285714285714,0.15249387586849594,False,0.15,2536,False,True,True,0.28214285714285714,0.15249387586849594,0.5168776371308017,0.7,20.0,0.4,60.0,0.10752042382955551,0.7635735869407654,0.34957315278186635,0.1,20.0,0.1,95.0,0.11227371543645859,0.6263042688369751,0.13354921008733195,0.6,25.0,0.6,30.0,0.13118058443069458,0.6723080277442932
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,490.0,1800,0.0,0.5,0.5,2536,103.4289590024855,0.7,0.7,0.10793542437129151,0.6989510184216483,0.14751385647279913,0.28214285714285714,0.14751385647279913,False,0.15,2536,False,True,True,0.28214285714285714,0.14751385647279913,0.5147390069532857,0.4,60.0,0.7,20.0,0.0973973274230957,0.7523491978645325,0.3510429928508471,0.1,95.0,0.1,20.0,0.1155218780040741,0.6285851001739502,0.13421800019586722,0.6,30.0,0.6,25.0,0.12850791215896606,0.6782037019729614
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,550.0,1800,0.0,0.5,0.5,2536,104.48841699690092,0.7,0.7,0.12448708284816958,0.7051019283223278,0.16151111230648804,0.3261904761904762,0.16151111230648804,False,0.15,2536,False,True,True,0.3261904761904762,0.16151111230648804,0.5207642815363619,0.7,20.0,0.3,60.0,0.11563460528850555,0.7506691217422485,0.35036069409241566,0.1,20.0,0.1,95.0,0.12709130346775055,0.645444393157959,0.12887502437122247,0.6,25.0,0.4,25.0,0.15317873656749725,0.6831573247909546
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,610.0,1800,0.0,0.5,0.5,2536,135.6916660006391,0.7,0.7,0.12078856890129587,0.7124102161014906,0.16225574857967892,0.0,0.16225574857967892,False,0.15,2536,False,False,False,0.0,0.16225574857967892,0.5182621502209132,0.3,60.0,0.3,60.0,0.11164851486682892,0.7649731636047363,0.3525773195876289,0.1,95.0,0.1,95.0,0.1268782615661621,0.6455199122428894,0.12916053019145804,0.4,25.0,0.4,25.0,0.14084002375602722,0.6840936541557312
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,670.0,1800,0.0,0.5,0.5,2536,159.22320800018497,0.7,0.7,0.12301702424810941,0.724324513502317,0.16908454549916319,0.26071428571428573,0.16908454549916319,False,0.15,2536,False,True,True,0.26071428571428573,0.16908454549916319,0.5163405088062623,0.3,60.0,0.1,65.0,0.11879412084817886,0.7505776286125183,0.3539138943248532,0.1,95.0,0.3,80.0,0.12198832631111145,0.695885419845581,0.12974559686888454,0.4,25.0,0.3,95.0,0.14262868463993073,0.6974214315414429
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,730.0,1800,0.0,0.5,0.5,2536,123.60095798794646,0.7,0.7,0.1271625409206564,0.711529519017006,0.16619685516709798,0.26071428571428573,0.16619685516709798,False,0.15,2536,False,True,True,0.26071428571428573,0.16619685516709798,0.5124506602992057,0.1,65.0,0.3,60.0,0.11874965578317642,0.7572845220565796,0.35290677842210416,0.3,80.0,0.1,95.0,0.12959422171115875,0.6511684656143188,0.13464256127869012,0.3,95.0,0.4,25.0,0.15280845761299133,0.6955958008766174
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,790.0,1800,0.0,0.5,0.5,2536,145.26908300467767,0.7,0.7,0.1126658102242578,0.7127682709529208,0.15689249110517212,0.0,0.15689249110517212,False,0.15,2536,False,False,False,0.0,0.15689249110517212,0.5160942628974573,0.3,60.0,0.3,60.0,0.10867040604352951,0.7690224647521973,0.3516731174366763,0.1,95.0,0.1,95.0,0.11220146715641022,0.639893651008606,0.13223261966586644,0.4,25.0,0.4,25.0,0.12949450314044952,0.6870225667953491
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_4,4,20260832,850.0,1800,0.0,0.5,0.5,2536,159.0114580030786,0.7,0.7,0.10015313399778122,0.6957631253005128,0.14080065699949615,0.21666666666666665,0.14080065699949615,False,0.15,2536,False,True,True,0.21666666666666665,0.14080065699949615,0.5203650996172343,0.3,60.0,0.5,70.0,0.09413265436887741,0.7464559674263,0.34969084306605164,0.1,95.0,0.1,30.0,0.10456532984972,0.6321311593055725,0.1299440573167141,0.4,25.0,0.4,45.0,0.1123887300491333,0.6640012264251709
