variant,policy,run_id,iteration,simulation_seed,timestamp,num_devices,lambda,w_failure,w_service,candidate_count,optimizer_time_ms,previous_alpha,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,reconfigured,stability_violation,unconstrained_reconfiguration_cost,unconstrained_performance_cost,app_weight_0,previous_w_load_0,previous_threshold_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,previous_w_load_1,previous_threshold_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,previous_w_load_2,previous_threshold_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,70.0,1800,0.2,0.5,0.5,2537,312.39741599711124,0.6,0.7,0.04467486829280053,0.6704014813469708,0.09176816381434723,0.1706349206349206,0.10754151517846192,False,0.15,2537,False,True,True,0.1706349206349206,0.09176816381434723,0.5163699334379566,0.5,85.0,0.5,80.0,0.04639039933681488,0.6664976477622986,0.3538070241896207,0.7,80.0,0.2,65.0,0.035706937313079834,0.6594869494438171,0.12982304237242276,0.4,90.0,0.5,85.0,0.06229168176651001,0.7156743407249451
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,130.0,1800,0.2,0.5,0.5,2536,338.3717909891857,0.7,0.7,0.1159611676937767,0.6989834161985522,0.15298528571105446,0.0,0.12238822856884357,False,0.15,2536,False,False,False,0.0,0.15298528571105446,0.5191137083028975,0.5,80.0,0.5,80.0,0.11113374680280685,0.7398231625556946,0.3477964450937424,0.2,65.0,0.2,65.0,0.11317060142755508,0.6422662138938904,0.13308984660336012,0.5,85.0,0.5,85.0,0.1420828402042389,0.687904953956604
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,190.0,1800,0.2,0.5,0.5,2536,199.44050000049174,0.7,0.7,0.11252544636480316,0.7104152008687421,0.1557476198579084,0.0,0.12459809588632671,False,0.15,2536,False,False,False,0.0,0.1557476198579084,0.5159799390303864,0.5,80.0,0.5,80.0,0.10490082949399948,0.7591041922569275,0.351755334841184,0.2,65.0,0.2,65.0,0.11140012741088867,0.6457774043083191,0.13226472612842954,0.5,85.0,0.5,85.0,0.1452627182006836,0.6923767328262329
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,250.0,1800,0.2,0.5,0.5,2536,137.09895800275262,0.7,0.7,0.12563547112015264,0.7283141270311201,0.17264422421642261,0.0,0.1381153793731381,False,0.15,2536,False,False,False,0.0,0.17264422421642261,0.5163970480426177,0.5,80.0,0.5,80.0,0.11892566829919815,0.7735499143600464,0.3515468452177313,0.2,65.0,0.2,65.0,0.12624211609363556,0.6744500398635864,0.13205610673965104,0.5,85.0,0.5,85.0,0.15025877952575684,0.694814145565033
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,310.0,1800,0.2,0.5,0.5,2536,120.98679100745358,0.7,0.7,0.11332149857722039,0.7378664797166553,0.16853173073717495,0.0,0.13482538458973997,False,0.15,2536,False,False,False,0.0,0.16853173073717495,0.5181474387309071,0.5,80.0,0.5,80.0,0.10281386971473694,0.7797312140464783,0.35381366337606207,0.2,65.0,0.2,65.0,0.11835178732872009,0.6866309642791748,0.1280388978930308,0.5,85.0,0.5,85.0,0.14194339513778687,0.7100290060043335
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,370.0,1800,0.2,0.5,0.5,2536,210.53920900158118,0.7,0.7,0.11833789231198108,0.740312453448352,0.17303341685289414,0.0,0.13842673348231532,False,0.15,2536,False,False,False,0.0,0.17303341685289414,0.517343711992216,0.5,80.0,0.5,80.0,0.10803969204425812,0.7819205522537231,0.35227438579421066,0.2,65.0,0.2,65.0,0.1223590150475502,0.6870684623718262,0.13038190221357335,0.5,85.0,0.5,85.0,0.14833569526672363,0.7190733551979065
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,430.0,1800,0.2,0.5,0.5,2536,116.4392500068061,0.7,0.7,0.12539110924328828,0.7156145324236558,0.1668142505796359,0.0,0.1334514004637087,False,0.15,2536,False,False,False,0.0,0.1668142505796359,0.5168776371308017,0.5,80.0,0.5,80.0,0.11511638760566711,0.7565664052963257,0.34957315278186635,0.2,65.0,0.2,65.0,0.1295677274465561,0.6617738604545593,0.13354921008733195,0.5,85.0,0.5,85.0,0.15422497689723969,0.6980490684509277
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,490.0,1800,0.2,0.5,0.5,2536,110.30954199668486,0.7,0.7,0.09784649284294743,0.7149651808394775,0.14779611288952704,0.0,0.11823689031162164,False,0.15,2536,False,False,False,0.0,0.14779611288952704,0.5147390069532857,0.5,80.0,0.5,80.0,0.09087689965963364,0.7617498636245728,0.3510429928508471,0.2,65.0,0.2,65.0,0.09702145308256149,0.6535758972167969,0.13421800019586722,0.5,85.0,0.5,85.0,0.1267334222793579,0.6961031556129456
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,550.0,1800,0.2,0.5,0.5,2536,102.1040829946287,0.7,0.7,0.12091589316240549,0.7238546949563424,0.16744638200583228,0.0,0.13395710560466584,False,0.15,2536,False,False,False,0.0,0.16744638200583228,0.5207642815363619,0.5,80.0,0.5,80.0,0.1121804416179657,0.7752625942230225,0.35036069409241566,0.2,65.0,0.2,65.0,0.12419204413890839,0.6576611995697021,0.12887502437122247,0.5,85.0,0.5,85.0,0.14730794727802277,0.6960774064064026
SOFTCOST_OPT,SOFTCOST_OPT,iteration_4,4,20260832,610.0,1800,0.2,0.5,0.5,2536,109.78754100506194,0.7,0.7,0.12199981011373481,0.7324024630576066,0.17199554750039459,0.0,0.13759643800031568,False,0.15,2536,False,False,False,0.0,0.17199554750039459,0.5182621502209132,0.5,80.0,0.5,80.0,0.11460527777671814,0.7912647128105164,0.3525773195876289,0.2,65.0,0.2,65.0,0.12213906645774841,0.6578181982040405,0.12916053019145804,0.5,85.0,0.5,85.0,0.15129055082798004,0.6998123526573181
