variant,policy,run_id,iteration,simulation_seed,timestamp,num_devices,lambda,w_failure,w_service,candidate_count,optimizer_time_ms,previous_alpha,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,reconfigured,stability_violation,unconstrained_reconfiguration_cost,unconstrained_performance_cost,app_weight_0,previous_w_load_0,previous_threshold_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,previous_w_load_1,previous_threshold_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,previous_w_load_2,previous_threshold_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
SCOPE,RT_OPT_ML,iteration_1,1,20260829,70.0,1800,0.2,0.5,0.5,2537,129.25079101114534,0.6,0.7,0.09227542525936744,0.713778310300924,0.14347882547616497,0.14444444444444443,0.14367194926982088,True,0.15,50,True,True,False,0.1706349206349206,0.13042854290163575,0.5350179774142908,0.5,85.0,0.4,80.0,0.09662505239248276,0.7194018363952637,0.35255988251379955,0.7,80.0,0.9,55.0,0.07848702371120453,0.6966906785964966,0.11242214007190966,0.4,90.0,0.3,90.0,0.11481643468141556,0.7406033277511597
SCOPE,RT_OPT_ML,iteration_1,1,20260829,130.0,1800,0.2,0.5,0.5,2536,103.92950000823475,0.7,0.7,0.1662407161412611,0.7561330342835652,0.21265993806502248,0.0,0.170127950452018,True,0.15,18,False,False,False,0.0,0.21265993806502248,0.5410406232609906,0.4,80.0,0.4,80.0,0.1602088212966919,0.7804024815559387,0.3427007976256724,0.9,55.0,0.9,55.0,0.16876943409442902,0.7334687113761902,0.11625857911333705,0.3,90.0,0.3,90.0,0.18685774505138397,0.709997296333313
SCOPE,RT_OPT_ML,iteration_1,1,20260829,190.0,1800,0.2,0.5,0.5,2536,114.75912500463892,0.7,0.7,0.17541283692663812,0.7698841263122762,0.22502915526047962,0.0,0.1800233242083837,True,0.15,18,False,False,False,0.0,0.22502915526047962,0.5437269458841107,0.4,80.0,0.4,80.0,0.16516052186489105,0.7959538698196411,0.34673390297427276,0.9,55.0,0.9,55.0,0.18160408735275269,0.7431867718696594,0.10953915114161647,0.3,90.0,0.3,90.0,0.206705242395401,0.7249874472618103
SCOPE,RT_OPT_ML,iteration_1,1,20260829,250.0,1800,0.2,0.5,0.5,2536,103.60666700580623,0.7,0.7,0.16492340135048825,0.777345608497717,0.22122473150601396,0.0,0.17697978520481117,True,0.15,18,False,False,False,0.0,0.22122473150601396,0.5390719257540604,0.4,80.0,0.4,80.0,0.15789103507995605,0.7953422665596008,0.3477958236658933,0.9,55.0,0.9,55.0,0.1641821563243866,0.7608106732368469,0.1131322505800464,0.3,90.0,0.3,90.0,0.200711190700531,0.7424244284629822
SCOPE,RT_OPT_ML,iteration_1,1,20260829,310.0,1800,0.2,0.5,0.5,2536,98.82112499326468,0.7,0.7,0.1560054051685233,0.7669902228729613,0.21054273515638083,0.0,0.1684341881251047,True,0.15,18,False,False,False,0.0,0.21054273515638083,0.5423697125496612,0.4,80.0,0.4,80.0,0.15094874799251556,0.7866750359535217,0.3468100023369946,0.9,55.0,0.9,55.0,0.15707126259803772,0.7481839656829834,0.11082028511334424,0.3,90.0,0.3,90.0,0.1774177998304367,0.729503870010376
SCOPE,RT_OPT_ML,iteration_1,1,20260829,370.0,1800,0.2,0.5,0.5,2536,165.4915830004029,0.7,0.7,0.1566619089772098,0.7758567329946916,0.21494344171060653,0.0,0.17195475336848523,True,0.15,18,False,False,False,0.0,0.21494344171060653,0.538620462976006,0.4,80.0,0.4,80.0,0.15082599222660065,0.7961214780807495,0.34629290510400523,0.9,55.0,0.9,55.0,0.15609990060329437,0.7538241147994995,0.11508663191998873,0.3,90.0,0.3,90.0,0.18566583096981049,0.7473106980323792
SCOPE,RT_OPT_ML,iteration_1,1,20260829,430.0,1800,0.2,0.5,0.5,2536,101.68645800149534,0.7,0.7,0.1614915481067296,0.766577421798057,0.21408885047196607,0.0,0.17127108037757288,True,0.15,18,False,False,False,0.0,0.21408885047196607,0.5460741293996826,0.4,80.0,0.4,80.0,0.15351009368896484,0.7933683395385742,0.3430585379516385,0.9,55.0,0.9,55.0,0.164290189743042,0.7300899028778076,0.11086733264867893,0.3,90.0,0.3,90.0,0.19214411079883575,0.7475233674049377
SCOPE,RT_OPT_ML,iteration_1,1,20260829,490.0,1800,0.2,0.5,0.5,2536,105.89829199307133,0.7,0.7,0.16467179489723882,0.7657530852744032,0.21588356881346993,0.0,0.17270685505077596,True,0.15,18,False,False,False,0.0,0.21588356881346993,0.5420949355260699,0.4,80.0,0.4,80.0,0.15606164932250977,0.782171905040741,0.34867314520650344,0.9,55.0,0.9,55.0,0.16947564482688904,0.7511963248252869,0.10923191926742665,0.3,90.0,0.3,90.0,0.19206802546977997,0.7307357788085938
SCOPE,RT_OPT_ML,iteration_1,1,20260829,550.0,1800,0.2,0.5,0.5,2536,162.11924998788163,0.7,0.7,0.15866895915320275,0.7649741631461768,0.21145464600820513,0.0,0.1691637168065641,True,0.15,18,False,False,False,0.0,0.21145464600820513,0.5436361081182367,0.4,80.0,0.4,80.0,0.15111230313777924,0.7878279089927673,0.3446854358926313,0.9,55.0,0.9,55.0,0.16061682999134064,0.7397241592407227,0.11167845598913197,0.3,90.0,0.3,90.0,0.18944184482097626,0.7316569685935974
SCOPE,RT_OPT_ML,iteration_1,1,20260829,610.0,1800,0.2,0.5,0.5,2536,119.13445800018962,0.7,0.7,0.17846624990608065,0.7754952236958226,0.2296077392897985,0.0,0.1836861914318388,True,0.15,18,False,False,False,0.0,0.2296077392897985,0.5407458883483901,0.4,80.0,0.4,80.0,0.17227119207382202,0.8025423884391785,0.347787815612694,0.9,55.0,0.9,55.0,0.17954780161380768,0.7437673211097717,0.11146629603891592,0.3,90.0,0.3,90.0,0.20514518022537231,0.7432786226272583
