variant,policy,run_id,iteration,simulation_seed,timestamp,num_devices,lambda,w_failure,w_service,candidate_count,optimizer_time_ms,previous_alpha,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,reconfigured,stability_violation,unconstrained_reconfiguration_cost,unconstrained_performance_cost,solver_status,app_weight_0,previous_w_load_0,previous_threshold_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,previous_w_load_1,previous_threshold_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,previous_w_load_2,previous_threshold_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
RT_OPT,RT_OPT,iteration_4,4,20260832,70.0,1800,,,,,60.02966599771753,0.6,0.75,,,,0.47738095238095235,,False,0.15,,False,True,True,0.47738095238095235,,feasible,,0.5,85.0,0.9,40.0,,,,0.7,80.0,0.9,40.0,,,,0.4,90.0,0.9,40.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,130.0,1800,,,,,2.9494999907910824,0.75,0.75,,,,0.05714285714285715,,False,0.15,,False,True,False,0.05714285714285715,,feasible,,0.9,40.0,0.9,30.0,,,,0.9,40.0,0.9,30.0,,,,0.9,40.0,0.9,30.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,190.0,1800,,,,,3.603375007514842,0.75,0.6000000000000001,,,,0.08095238095238093,,False,0.15,,False,True,False,0.08095238095238093,,feasible,,0.9,30.0,0.9,20.0,,,,0.9,30.0,0.9,20.0,,,,0.9,30.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,250.0,1800,,,,,5.102041002828628,0.6,0.75,,,,0.023809523809523815,,False,0.15,,False,True,False,0.023809523809523815,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,310.0,1800,,,,,5.225750006502494,0.75,0.75,,,,0.0,,False,0.15,,False,False,False,0.0,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,370.0,1800,,,,,3.4105829981854185,0.75,0.6000000000000001,,,,0.023809523809523798,,False,0.15,,False,True,False,0.023809523809523798,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,430.0,1800,,,,,4.141291996347718,0.6,0.75,,,,0.023809523809523815,,False,0.15,,False,True,False,0.023809523809523815,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,490.0,1800,,,,,5.071417006547563,0.75,0.6000000000000001,,,,0.023809523809523798,,False,0.15,,False,True,False,0.023809523809523798,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,550.0,1800,,,,,3.837875003227964,0.6,0.75,,,,0.023809523809523815,,False,0.15,,False,True,False,0.023809523809523815,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,610.0,1800,,,,,4.174583998974413,0.75,0.6000000000000001,,,,0.023809523809523798,,False,0.15,,False,True,False,0.023809523809523798,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,670.0,1800,,,,,2.9012919985689223,0.6,0.75,,,,0.023809523809523815,,False,0.15,,False,True,False,0.023809523809523815,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,730.0,1800,,,,,2.715916998567991,0.75,0.6000000000000001,,,,0.023809523809523798,,False,0.15,,False,True,False,0.023809523809523798,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,790.0,1800,,,,,3.192042000591755,0.6,0.75,,,,0.023809523809523815,,False,0.15,,False,True,False,0.023809523809523815,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,850.0,1800,,,,,5.473083001561463,0.75,0.6000000000000001,,,,0.023809523809523798,,False,0.15,,False,True,False,0.023809523809523798,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,910.0,1800,,,,,5.541374994209036,0.6,0.75,,,,0.023809523809523815,,False,0.15,,False,True,False,0.023809523809523815,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,970.0,1800,,,,,3.4624999971129,0.75,0.75,,,,0.0,,False,0.15,,False,False,False,0.0,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,1030.0,1800,,,,,2.231542006484233,0.75,0.6000000000000001,,,,0.023809523809523798,,False,0.15,,False,True,False,0.023809523809523798,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,1090.0,1800,,,,,2.468125006998889,0.6,0.75,,,,0.023809523809523815,,False,0.15,,False,True,False,0.023809523809523815,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
RT_OPT,RT_OPT,iteration_4,4,20260832,1150.0,1800,,,,,4.1829169931588694,0.75,0.75,,,,0.0,,False,0.15,,False,False,False,0.0,,feasible,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,,,0.9,20.0,0.9,20.0,,
