variant,policy,run_id,iteration,simulation_seed,timestamp,num_devices,lambda,w_failure,w_service,candidate_count,optimizer_time_ms,previous_alpha,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,reconfigured,stability_violation,unconstrained_reconfiguration_cost,unconstrained_performance_cost,app_weight_0,previous_w_load_0,previous_threshold_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,previous_w_load_1,previous_threshold_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,previous_w_load_2,previous_threshold_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,70.0,1800,0.0,0.5,0.5,2537,255.70612501178402,0.6,0.7,0.07699859077529268,0.6845092926697742,0.12003804664679243,0.5563492063492064,0.12003804664679243,False,0.15,2537,False,True,True,0.5563492063492064,0.12003804664679243,0.5145676447675929,0.5,85.0,0.7,20.0,0.07902205735445023,0.702448308467865,0.3611010127239678,0.7,80.0,0.1,20.0,0.06708770990371704,0.6540065407752991,0.12433134250843937,0.4,90.0,0.6,25.0,0.0974087193608284,0.6988559365272522
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,130.0,1800,0.0,0.5,0.5,2536,147.50233299855608,0.7,0.7,0.11738832818981786,0.7027134869408402,0.1556192155550385,0.3261904761904762,0.1556192155550385,False,0.15,2536,False,True,True,0.3261904761904762,0.1556192155550385,0.5200383509108342,0.7,20.0,0.3,60.0,0.11617538332939148,0.751472532749176,0.3587248322147651,0.1,20.0,0.1,95.0,0.10956750810146332,0.6379548907279968,0.12123681687440077,0.6,25.0,0.4,25.0,0.14573203027248383,0.6851770877838135
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,190.0,1800,0.0,0.5,0.5,2536,107.93795899371617,0.7,0.7,0.14505776480888044,0.72472468620872,0.1842492778003793,0.0,0.1842492778003793,False,0.15,2536,False,False,False,0.0,0.1842492778003793,0.5153347732181426,0.3,60.0,0.3,60.0,0.13802902400493622,0.7837702035903931,0.36318694504439647,0.1,95.0,0.1,95.0,0.14574900269508362,0.6518654227256775,0.121478281737461,0.4,25.0,0.4,25.0,0.1728084534406662,0.6920713186264038
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,250.0,1800,0.0,0.5,0.5,2536,113.5570420010481,0.7,0.7,0.14061240491046392,0.7354763944504986,0.18602182017137758,0.0,0.18602182017137758,False,0.15,2536,False,False,False,0.0,0.18602182017137758,0.514162265962554,0.3,60.0,0.3,60.0,0.14108367264270782,0.8010119199752808,0.3656265002400384,0.1,95.0,0.1,95.0,0.131978377699852,0.6540461778640747,0.12021123379740759,0.4,25.0,0.4,25.0,0.1648574024438858,0.702843427658081
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,310.0,1800,0.0,0.5,0.5,2536,89.16662499541417,0.7,0.7,0.13319514913423994,0.7061612114520058,0.16790445156256767,0.0,0.16790445156256767,False,0.15,2536,False,False,False,0.0,0.16790445156256767,0.518674227610481,0.3,60.0,0.3,60.0,0.13269245624542236,0.7565097212791443,0.36238756355103635,0.1,95.0,0.1,95.0,0.12848563492298126,0.6420829892158508,0.11893820883848259,0.4,25.0,0.4,25.0,0.14973653852939606,0.6818349361419678
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,370.0,1800,0.0,0.5,0.5,2536,141.54070799122564,0.7,0.7,0.14325930222430608,0.7175992522010779,0.17984860712222972,0.0,0.17984860712222972,False,0.15,2536,False,False,False,0.0,0.17984860712222972,0.5172798757402194,0.3,60.0,0.3,60.0,0.13640066981315613,0.7679817080497742,0.36142122124065623,0.1,95.0,0.1,95.0,0.140849307179451,0.6560193300247192,0.12129890301912435,0.4,25.0,0.4,25.0,0.17968878149986267,0.6862260103225708
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,430.0,1800,0.0,0.5,0.5,2536,114.96775000705384,0.7,0.7,0.13560967607421698,0.7273499171082229,0.17899600819412861,0.3535714285714286,0.17899600819412861,False,0.15,2536,False,True,True,0.3535714285714286,0.17899600819412861,0.5153654086238356,0.3,60.0,0.1,60.0,0.12400892376899719,0.7321932911872864,0.3644963026985499,0.1,95.0,0.4,20.0,0.14010152220726013,0.7198446989059448,0.12013828867761452,0.4,25.0,0.6,70.0,0.17174607515335083,0.729343593120575
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,490.0,1800,0.0,0.5,0.5,2536,101.88370800460689,0.7,0.7,0.15618039161998082,0.7403409864968082,0.19877656561917062,0.32261904761904764,0.19877656561917062,False,0.15,2536,False,True,True,0.32261904761904764,0.19877656561917062,0.513227259656858,0.1,60.0,0.7,20.0,0.15203620493412018,0.7925993800163269,0.3664334323780312,0.4,20.0,0.1,20.0,0.1545419692993164,0.6783949136734009,0.1203393079651107,0.6,70.0,0.6,25.0,0.1788436621427536,0.7060934901237488
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,550.0,1800,0.0,0.5,0.5,2536,102.24454199487809,0.7,0.7,0.13909280478185093,0.7280965918120746,0.1816973132264892,0.0,0.1816973132264892,False,0.15,2536,False,False,False,0.0,0.1816973132264892,0.5180530716806032,0.7,20.0,0.7,20.0,0.13014329969882965,0.7788370847702026,0.3587896950070086,0.1,20.0,0.1,20.0,0.14037206768989563,0.6606443524360657,0.12315723331238823,0.6,25.0,0.6,25.0,0.17301149666309357,0.7111662030220032
PERFORMANCE_ONLY,PERFORMANCE_ONLY,iteration_3,3,20260831,610.0,1800,0.0,0.5,0.5,2536,106.13720800029114,0.7,0.7,0.14614024996160802,0.7168916127487459,0.18149186678692905,0.3261904761904762,0.18149186678692905,False,0.15,2536,False,True,True,0.3261904761904762,0.18149186678692905,0.5187466910526063,0.7,20.0,0.3,60.0,0.14530007541179657,0.7724905014038086,0.3589546132742937,0.1,20.0,0.1,95.0,0.140097513794899,0.6489811539649963,0.12229869567310006,0.6,25.0,0.4,25.0,0.1674397885799408,0.6803829073905945
