variant,policy,run_id,iteration,simulation_seed,timestamp,num_devices,lambda,w_failure,w_service,candidate_count,optimizer_time_ms,previous_alpha,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,reconfigured,stability_violation,unconstrained_reconfiguration_cost,unconstrained_performance_cost,app_weight_0,previous_w_load_0,previous_threshold_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,previous_w_load_1,previous_threshold_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,previous_w_load_2,previous_threshold_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
SCOPE,RT_OPT_ML,iteration_4,4,20260832,70.0,1800,0.2,0.5,0.5,2537,118.96449999767356,0.6,0.7,0.04899771752542435,0.6910458268576857,0.10391447850327742,0.14444444444444443,0.11202047169151083,True,0.15,50,True,True,False,0.1706349206349206,0.09176816381434723,0.5163699334379566,0.5,85.0,0.4,70.0,0.052505359053611755,0.6843957304954529,0.3538070241896207,0.7,80.0,0.8,65.0,0.040030837059020996,0.69024658203125,0.12982304237242276,0.4,90.0,0.2,90.0,0.059483565390110016,0.7196747064590454
SCOPE,RT_OPT_ML,iteration_4,4,20260832,130.0,1800,0.2,0.5,0.5,2536,140.6333339982666,0.7,0.7,0.12640530832396651,0.7297441706507637,0.1738054405675847,0.0,0.13904435245406777,True,0.15,32,False,False,False,0.0,0.1738054405675847,0.5191137083028975,0.4,70.0,0.4,70.0,0.11551599949598312,0.7551343441009521,0.3477964450937424,0.8,65.0,0.8,65.0,0.13245733082294464,0.7052894234657288,0.13308984660336012,0.2,90.0,0.2,90.0,0.15306337177753448,0.6946166753768921
SCOPE,RT_OPT_ML,iteration_4,4,20260832,190.0,1800,0.2,0.5,0.5,2536,99.14379200199619,0.7,0.7,0.1145125376502958,0.7556660119581509,0.17727987654245986,0.0,0.1418239012339679,True,0.15,32,False,False,False,0.0,0.17727987654245986,0.5159799390303864,0.4,70.0,0.4,70.0,0.10189317911863327,0.7999358177185059,0.351755334841184,0.8,65.0,0.8,65.0,0.11761531978845596,0.7098674774169922,0.13226472612842954,0.2,90.0,0.2,90.0,0.15549032390117645,0.7047646641731262
SCOPE,RT_OPT_ML,iteration_4,4,20260832,250.0,1800,0.2,0.5,0.5,2536,107.35954099800438,0.7,0.7,0.1268481972197343,0.7667767310485095,0.19062252746453676,0.0,0.15249802197162943,True,0.15,32,False,False,False,0.0,0.19062252746453676,0.5163970480426177,0.4,70.0,0.4,70.0,0.1125810444355011,0.80739825963974,0.3515468452177313,0.8,65.0,0.8,65.0,0.13589559495449066,0.7303145527839661,0.13205610673965104,0.2,90.0,0.2,90.0,0.15855389833450317,0.7049948573112488
SCOPE,RT_OPT_ML,iteration_4,4,20260832,310.0,1800,0.2,0.5,0.5,2536,620.7153339928482,0.7,0.7,0.11778370044617947,0.7581775102497792,0.18062414275579672,0.0,0.14449931420463738,True,0.15,32,False,False,False,0.0,0.18062414275579672,0.5181474387309071,0.4,70.0,0.4,70.0,0.10723663121461868,0.8023248314857483,0.35381366337606207,0.8,65.0,0.8,65.0,0.12118078023195267,0.7104136347770691,0.1280388978930308,0.2,90.0,0.2,90.0,0.15107829868793488,0.7115095853805542
SCOPE,RT_OPT_ML,iteration_4,4,20260832,370.0,1800,0.2,0.5,0.5,2536,1554.8874580126721,0.7,0.7,0.12673397739998937,0.768337865297419,0.19124110728531016,0.0,0.15299288582824813,True,0.15,32,False,False,False,0.0,0.19124110728531016,0.517343711992216,0.4,70.0,0.4,70.0,0.11317279189825058,0.8041195869445801,0.35227438579421066,0.8,65.0,0.8,65.0,0.13662533462047577,0.7375956177711487,0.13038190221357335,0.2,90.0,0.2,90.0,0.15381842851638794,0.7094206213951111
SCOPE,RT_OPT_ML,iteration_4,4,20260832,430.0,1800,0.2,0.5,0.5,2536,718.4687080152798,0.7,0.7,0.12749461519678398,0.7527748042398271,0.18481740574555844,0.0,0.14785392459644675,True,0.15,32,False,False,False,0.0,0.18481740574555844,0.5168776371308017,0.4,70.0,0.4,70.0,0.11534304916858673,0.7900588512420654,0.34957315278186635,0.8,65.0,0.8,65.0,0.13436855375766754,0.7181965708732605,0.13354921008733195,0.2,90.0,0.2,90.0,0.15653206408023834,0.6989843845367432
SCOPE,RT_OPT_ML,iteration_4,4,20260832,490.0,1800,0.2,0.5,0.5,2536,459.8576669814065,0.7,0.7,0.10937065364678569,0.7504678151216648,0.1714654161499894,0.0,0.1371723329199915,True,0.15,32,False,False,False,0.0,0.1714654161499894,0.5147390069532857,0.4,70.0,0.4,70.0,0.10048237442970276,0.7859986424446106,0.3510429928508471,0.8,65.0,0.8,65.0,0.10987304151058197,0.7164380550384521,0.13421800019586722,0.2,90.0,0.2,90.0,0.1421440839767456,0.7032074332237244
SCOPE,RT_OPT_ML,iteration_4,4,20260832,550.0,1800,0.2,0.5,0.5,2536,194.30929201189429,0.7,0.7,0.1323592166982331,0.7611984925489488,0.19188185168540275,0.0,0.1535054813483222,True,0.15,32,False,False,False,0.0,0.19188185168540275,0.5207642815363619,0.4,70.0,0.4,70.0,0.12191083282232285,0.8035334348678589,0.35036069409241566,0.8,65.0,0.8,65.0,0.13756071031093597,0.717583954334259,0.12887502437122247,0.2,90.0,0.2,90.0,0.16043871641159058,0.7087002992630005
SCOPE,RT_OPT_ML,iteration_4,4,20260832,610.0,1800,0.2,0.5,0.5,2536,224.60395799134858,0.7,0.7,0.1270186093511041,0.7654075603421905,0.1901277675216334,0.0,0.15210221401730672,True,0.15,32,False,False,False,0.0,0.1901277675216334,0.5182621502209132,0.4,70.0,0.4,70.0,0.11924482882022858,0.805029034614563,0.3525773195876289,0.8,65.0,0.8,65.0,0.1288977414369583,0.7270806431770325,0.12916053019145804,0.2,90.0,0.2,90.0,0.15308165550231934,0.7110480070114136
